total_budget,sigma,n_per_coordinate,query_price,query_cost,planning_cost,pilot_cost,remaining_budget,trial,task,offset,state_error,state_radius,coverage,full_static_lower,candidate_upper,accepted,false_accept,candidate_risk,fallback_risk,selected_risk,full_static_numeric,net_gain
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,7,7,0.045,0.0018099113413931503,0.02413725245658695,1,0.0004120658290695244,0.0015994474671094643,0,0,0.000870976936838413,0.0005665098084883174,0.0005665098084883174,0.0005349712302114757,0.9443282749843297
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,8,8,0.06,0.005075955573076417,0.02413725245658695,1,0.0004085982568590267,0.002113562609171483,0,0,0.0013222977044692844,0.0005630266755208669,0.0005630266755208669,0.0005300886374268776,0.9414982637127848
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,9,0,-0.06,0.007247158768862685,0.02413725245658695,1,0.0003977396784525288,0.002681321092295644,0,0,0.0013222977044692822,0.0005699640008322106,0.0005699640008322106,0.0005300886374268787,0.9300388035961755
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,10,1,-0.045,0.002107488864620791,0.02413725245658695,1,0.00041438035221155484,0.0016662659730014122,0,0,0.0008709769368384141,0.0005658336430498646,0.0005658336430498646,0.0005349712302114809,0.9454567376516636
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,11,2,-0.03,0.009977489237219639,0.02413725245658695,1,0.0004082715859068833,0.0013228064498770693,0,0,0.0005509395655217416,0.0005740652025611395,0.0005740652025611395,0.000538471679042777,0.9379974202241047
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,12,3,-0.015,0.00985729292389905,0.02413725245658695,1,0.00043444006905227054,0.0006386593676616149,0,0,0.0003624736025515736,0.0005749114660876185,0.0005749114660876185,0.000540577093549485,0.9402788523739396
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,13,4,0.0,0.006395184031315507,0.02413725245658695,1,0.00042229820701006007,0.0005342543571513072,0,0,0.00030574865457351095,0.000576091993564847,0.000576091993564847,0.0005412797551389132,0.9395717371274052
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,14,5,0.015,0.005926959383094639,0.02413725245658695,1,0.0004294806706658487,0.0006431911783662452,0,0,0.00036247360255157253,0.0005749114660876183,0.0005749114660876183,0.0005405770935494873,0.9402788523739439
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,15,6,0.03,0.008007650301800322,0.02413725245658695,1,0.00042152864500986627,0.0013462419012426196,0,0,0.0005509395655217416,0.0005740652025611403,0.0005740652025611403,0.0005384716790427769,0.9379974202241033
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,16,7,0.045,0.0069148931422371995,0.02413725245658695,1,0.00040461077179399765,0.0018549899071104584,0,0,0.000870976936838413,0.0005707740110888198,0.0005707740110888198,0.0005349712302114757,0.937273281225531
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,17,8,0.06,0.005225368116029152,0.02413725245658695,1,0.0004000360756116323,0.0022157267366566553,0,0,0.0013222977044692844,0.0005612871124316055,0.0005612871124316055,0.0005300886374268776,0.9444161921524084
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,18,0,-0.06,0.01119539672242145,0.02413725245658695,1,0.00039460880023095817,0.002148604356197608,0,0,0.0013222977044692822,0.0005630266755208669,0.0005630266755208669,0.0005300886374268787,0.9414982637127867
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,19,1,-0.045,0.013171477210404006,0.02413725245658695,1,0.00041092331563812414,0.0022033216046709013,0,0,0.0008709769368384141,0.0005861989926361556,0.0005861989926361556,0.0005349712302114809,0.9126102858104519
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,20,2,-0.03,0.01307728374463509,0.02413725245658695,1,0.0004089894881198538,0.0015510471431637051,0,0,0.0005509395655217416,0.0005964430557531531,0.0005964430557531531,0.000538471679042777,0.9028048425558861
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,21,3,-0.015,0.007165879230106716,0.02413725245658695,1,0.0004182517937971139,0.0008739307216751697,0,0,0.0003624736025515736,0.0005795007096215936,0.0005795007096215936,0.000540577093549485,0.9328324962750688
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,22,4,0.0,0.006778358676705204,0.02413725245658695,1,0.00042193341983345813,0.0005379266762602023,0,0,0.00030574865457351193,0.0005760919935648474,0.0005760919935648474,0.0005412797551389132,0.9395717371274045
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,23,5,0.015,0.0073153076714675275,0.02413725245658695,1,0.00041622699585619244,0.000791394638161072,0,0,0.00036247360255157253,0.0005733118329055912,0.0005733118329055912,0.0005405770935494873,0.9429023831756591
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,24,6,0.03,0.007433255088974794,0.02413725245658695,1,0.0004146091625594244,0.0009877045396629622,0,0,0.0005509395655217416,0.0005723181664778647,0.0005723181664778647,0.0005384716790427769,0.9408607145158707
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,25,7,0.045,0.004651153689309849,0.02413725245658695,1,0.0004072548968998256,0.0016641072164394494,0,0,0.000870976936838413,0.0005658336430498644,0.0005658336430498644,0.0005349712302114757,0.9454567376516547
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,26,8,0.06,0.0063267615041478365,0.02413725245658695,1,0.00039693820970116274,0.002583119376651231,0,0,0.0013222977044692844,0.0005659061442585284,0.0005659061442585284,0.0005300886374268776,0.9367076904977233
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,27,0,-0.06,0.005206221624212231,0.02413725245658695,1,0.0004047621087464843,0.0025352154436373174,0,0,0.0013222977044692822,0.0005630114317442134,0.0005630114317442134,0.0005300886374268787,0.9415237551831948
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,28,1,-0.045,0.007195043979912147,0.02413725245658695,1,0.0004111753601900044,0.0019525690739622416,0,0,0.0008709769368384141,0.0005747484775003118,0.0005747484775003118,0.0005349712302114809,0.9307919049010281
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,29,2,-0.03,0.004039255038608725,0.02413725245658695,1,0.0004230602760634124,0.0010508723793001657,0,0,0.0005509395655217416,0.0005703419558642296,0.0005703419558642296,0.000538471679042777,0.9441207568656594
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,30,3,-0.015,0.013205667847661577,0.02413725245658695,1,0.00043840544099911445,0.0006518409398514904,0,0,0.0003624736025515736,0.0005749114660876185,0.0005749114660876185,0.000540577093549485,0.9402788523739396
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,31,4,0.0,0.010955140418825771,0.02413725245658695,1,0.00041944487443727285,0.0006085360395745928,0,0,0.00030574865457351095,0.0005842467373038738,0.0005842467373038738,0.0005412797551389132,0.9264574717811167
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,32,5,0.015,0.012182328543385555,0.02413725245658695,1,0.0004315461079960364,0.0009310330222776698,0,0,0.00036247360255157253,0.0005795007096215927,0.0005795007096215927,0.0005405770935494873,0.9328324962750744
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,33,6,0.03,0.01148043893721451,0.02413725245658695,1,0.00043167895647088373,0.0010640742852930432,0,0,0.0005509395655217416,0.0005703419558642296,0.0005703419558642296,0.0005384716790427769,0.9441207568656592
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,34,7,0.045,0.004933966899265359,0.02413725245658695,1,0.00041769696452656436,0.0015548338296030493,0,0,0.000870976936838413,0.0005683454623021484,0.0005683454623021484,0.0005349712302114757,0.9412782641819879
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,35,8,0.06,0.003899246996362525,0.02413725245658695,1,0.00040443077623026973,0.0024842396313717397,0,0,0.0013222977044692844,0.0005630114317442132,0.0005630114317442132,0.0005300886374268776,0.9415237551831932
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,36,0,-0.06,0.005973070503742172,0.02413725245658695,1,0.0003967512350636131,0.0024130403470217212,0,0,0.0013222977044692822,0.0005612778840446175,0.0005612778840446175,0.0005300886374268787,0.944431720001176
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,37,1,-0.045,0.013086056143876798,0.02413725245658695,1,0.0004266319481144096,0.0013723923606094532,0,0,0.0008709769368384141,0.0005754915012328493,0.0005754915012328493,0.0005349712302114809,0.9295901487084282
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,38,2,-0.03,0.01002139968003193,0.02413725245658695,1,0.0004129793846984744,0.000942731203402366,0,0,0.0005509395655217416,0.00057545586042843,0.00057545586042843,0.000538471679042777,0.9357306373452898
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,39,3,-0.015,0.00705299576829252,0.02413725245658695,1,0.00042667592981794763,0.0008722995576787437,0,0,0.0003624736025515736,0.0005758233708713057,0.0005758233708713057,0.000540577093549485,0.9387897763362958
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,40,4,0.0,0.00969315051912252,0.02413725245658695,1,0.00043737543635925867,0.0004987007391493036,0,0,0.00030574865457351095,0.0005725978465257007,0.0005725978465257007,0.0005412797551389132,0.9453052581723571
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,41,5,0.015,0.01284603230160921,0.02413725245658695,1,0.00043799601614779026,0.0007012728525065145,0,0,0.00036247360255157253,0.000572765540591255,0.000572765540591255,0.0005405770935494873,0.943801704605797
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,42,6,0.03,0.00976949991180746,0.02413725245658695,1,0.00041116576062195443,0.0010023492104509456,0,0,0.0005509395655217416,0.0005723181664778647,0.0005723181664778647,0.0005384716790427769,0.9408607145158707
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,43,7,0.045,0.009296713440221724,0.02413725245658695,1,0.0004120398975259791,0.0013419330533719458,0,0,0.000870976936838413,0.00057549150123285,0.00057549150123285,0.0005349712302114757,0.929590148708418
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,44,8,0.06,0.003877858800170172,0.02413725245658695,1,0.00040005461947184286,0.0025015338210229556,0,0,0.0013222977044692844,0.0005630114317442132,0.0005630114317442132,0.0005300886374268776,0.9415237551831932
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,45,0,-0.06,0.009048972286478878,0.02413725245658695,1,0.00041099388901285125,0.0019277201504785586,0,0,0.0013222977044692822,0.0005751690015982177,0.0005751690015982177,0.0005300886374268787,0.921622403074445
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,46,1,-0.045,0.004489237460814672,0.02413725245658695,1,0.00041719480361098414,0.0015630865610633715,0,0,0.0008709769368384141,0.0005665098084883166,0.0005665098084883166,0.0005349712302114809,0.9443282749843401
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,47,2,-0.03,0.011097630865502467,0.02413725245658695,1,0.0004073946697204415,0.0013725938564134142,0,0,0.0005509395655217416,0.0005779076512532703,0.0005779076512532703,0.000538471679042777,0.9317607715956501
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,48,3,-0.015,0.005549973038200046,0.02413725245658695,1,0.00041845172542834036,0.0007160661253877727,0,0,0.0003624736025515736,0.000571783417358146,0.000571783417358146,0.000540577093549485,0.9454228246897297
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,49,4,0.0,0.0016437920576688398,0.02413725245658695,1,0.00042631118692463665,0.000490922838395187,0,0,0.00030574865457351095,0.0005725978465257007,0.0005725978465257007,0.0005412797551389132,0.9453052581723571
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,50,5,0.015,0.003035758759676829,0.02413725245658695,1,0.00042638949793898854,0.0006758852399848859,0,0,0.00036247360255157253,0.000572765540591255,0.000572765540591255,0.0005405770935494873,0.943801704605797
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,51,6,0.03,0.009509821966058072,0.02413725245658695,1,0.0004290028208737273,0.0011366133443066174,0,0,0.0005509395655217416,0.0005695277799569975,0.0005695277799569975,0.0005384716790427769,0.9454704370758428
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,52,7,0.045,0.01723325801869578,0.02413725245658695,1,0.000415889727075749,0.0022833151827423735,0,0,0.000870976936838413,0.0005936789205176692,0.0005936789205176692,0.0005349712302114757,0.9011120518562421
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,53,8,0.06,0.013392522151264685,0.02413725245658695,1,0.000419498309932898,0.0019897763103843154,0,0,0.0013222977044692844,0.0005699687813438813,0.0005699687813438813,0.0005300886374268776,0.9300310030613016
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,54,0,-0.06,0.00709278051284469,0.02413725245658695,1,0.0003978364243130072,0.002219811813621926,0,0,0.0013222977044692822,0.0005612871124316067,0.0005612871124316067,0.0005300886374268787,0.9444161921524084
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,55,1,-0.045,0.004872928597141309,0.02413725245658695,1,0.00041725042045456144,0.001526072733204157,0,0,0.0008709769368384141,0.0005683454623021484,0.0005683454623021484,0.0005349712302114809,0.9412782641819971
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,56,2,-0.03,0.007917305640751715,0.02413725245658695,1,0.00042665147669187933,0.0009647612672037335,0,0,0.0005509395655217416,0.00057545586042843,0.00057545586042843,0.000538471679042777,0.9357306373452898
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,57,3,-0.015,0.0040179444060780495,0.02413725245658695,1,0.0004198970224026671,0.0007272339465025088,0,0,0.0003624736025515736,0.000571783417358146,0.000571783417358146,0.000540577093549485,0.9454228246897297
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,58,4,0.0,0.02583302108436546,0.02413725245658695,0,0.00040928262301633315,0.000917616875758301,0,0,0.00030574865457351193,0.0006635906597872699,0.0006635906597872699,0.0005412797551389132,0.8156832034260904
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,59,5,0.015,0.0033414968566793063,0.02413725245658695,1,0.000422806772997214,0.0008086191541697207,0,0,0.00036247360255157253,0.0005733118329055912,0.0005733118329055912,0.0005405770935494873,0.9429023831756591
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,60,6,0.03,0.003143736710924413,0.02413725245658695,1,0.00042068360874686887,0.0010389604544568042,0,0,0.0005509395655217416,0.0005703419558642296,0.0005703419558642296,0.0005384716790427769,0.9441207568656592
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,61,7,0.045,0.0023789740815989397,0.02413725245658695,1,0.00041462698567662905,0.001669582308547108,0,0,0.000870976936838413,0.0005658336430498644,0.0005658336430498644,0.0005349712302114757,0.9454567376516547
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,62,8,0.06,0.01020897127877218,0.02413725245658695,1,0.0003982197281446417,0.0028547884783831977,0,0,0.0013222977044692844,0.0005751871303307062,0.0005751871303307062,0.0005300886374268776,0.921593355404355
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,63,0,-0.06,0.009312383704830002,0.02413725245658695,1,0.00039276157841361425,0.002612684401863419,0,0,0.0013222977044692822,0.0005659061442585289,0.0005659061442585289,0.0005300886374268787,0.9367076904977245
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,64,1,-0.045,0.007659372902553642,0.02413725245658695,1,0.00040336301256579704,0.0017828720627730199,0,0,0.0008709769368384141,0.0005679644021737731,0.0005679644021737731,0.0005349712302114809,0.9419097890008296
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,65,2,-0.03,0.011791490381189627,0.02413725245658695,1,0.00041388619851521927,0.0008732544845635991,0,0,0.0005509395655217416,0.0005797546347615786,0.0005797546347615786,0.000538471679042777,0.928792366212339
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,66,3,-0.015,0.01244573071227334,0.02413725245658695,1,0.00041076033293885924,0.0007614834044429074,0,0,0.0003624736025515736,0.0005719653730436026,0.0005719653730436026,0.000540577093549485,0.9451220633740622
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,67,4,0.0,0.009449232335014416,0.02413725245658695,1,0.00042609341952158284,0.0006169121969661155,0,0,0.00030574865457351095,0.0005842467373038738,0.0005842467373038738,0.0005412797551389132,0.9264574717811167
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,68,5,0.015,0.004942396205462161,0.02413725245658695,1,0.0004220231363039446,0.0008474243419927231,0,0,0.00036247360255157253,0.0005758233708713055,0.0005758233708713055,0.0005405770935494873,0.9387897763363001
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,69,6,0.03,0.0029474846901247527,0.02413725245658695,1,0.0004159316570379269,0.001124124674830884,0,0,0.0005509395655217416,0.0005695277799569975,0.0005695277799569975,0.0005384716790427769,0.9454704370758428
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,70,7,0.045,0.01287381105173239,0.02413725245658695,1,0.00041487204779816955,0.0012050347285477666,0,0,0.000870976936838413,0.000594887277116523,0.000594887277116523,0.0005349712302114757,0.899281680395879
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,71,8,0.06,0.009721199452914886,0.02413725245658695,1,0.00041433934483730075,0.0023057572633640388,0,0,0.0013222977044692844,0.0005612871124316055,0.0005612871124316055,0.0005300886374268776,0.9444161921524084
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,72,0,-0.06,0.007997418459001685,0.02413725245658695,1,0.00039505940928817325,0.002649984782258954,0,0,0.0013222977044692822,0.0005699640008322106,0.0005699640008322106,0.0005300886374268787,0.9300388035961755
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,73,1,-0.045,0.004484438689324584,0.02413725245658695,1,0.0004158053811625786,0.0015041367111349381,0,0,0.0008709769368384141,0.0005683454623021484,0.0005683454623021484,0.0005349712302114809,0.9412782641819971
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,74,2,-0.03,0.0164510669834582,0.02413725245658695,1,0.00042622219725922564,0.001549218402616738,0,0,0.0005509395655217416,0.0005890950585868716,0.0005890950585868716,0.000538471679042777,0.9140658560852122
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,75,3,-0.015,0.009688360685887505,0.02413725245658695,1,0.000418401021344807,0.0009623828097918509,0,0,0.0003624736025515736,0.0005843447206932757,0.0005843447206932757,0.000540577093549485,0.9250996447920945
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,76,4,0.0,0.011688063842269471,0.02413725245658695,1,0.00042646553196111004,0.0006601304157801146,0,0,0.00030574865457351193,0.0005970662401224867,0.0005970662401224867,0.0005412797551389132,0.9065656685393415
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,77,5,0.015,0.012605321110926068,0.02413725245658695,1,0.000413511479140807,0.0009923723773188264,0,0,0.00036247360255157253,0.0005903564245993694,0.0005903564245993694,0.0005405770935494873,0.9156791914585097
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,78,6,0.03,0.022002669964934673,0.02413725245658695,1,0.00043951622768529253,0.0007068569140695004,0,0,0.0005509395655217416,0.0006186609893253561,0.0006186609893253561,0.0005384716790427769,0.8703824684824157
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,79,7,0.045,0.01250660478183604,0.02413725245658695,1,0.0003980628483055168,0.0019757773537223437,0,0,0.000870976936838413,0.0005747484775003125,0.0005747484775003125,0.0005349712302114757,0.9307919049010178
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,80,8,0.06,0.007684238691190847,0.02413725245658695,1,0.0003945968917600109,0.002530981300100283,0,0,0.0013222977044692844,0.0005630114317442132,0.0005630114317442132,0.0005300886374268776,0.9415237551831932
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,81,0,-0.06,0.007435002333843639,0.02413725245658695,1,0.0004000924290559646,0.002704682815444584,0,0,0.0013222977044692822,0.0005699640008322106,0.0005699640008322106,0.0005300886374268787,0.9300388035961755
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,82,1,-0.045,0.0023610990593349312,0.02413725245658695,1,0.00041412689462258734,0.001579191990644407,0,0,0.0008709769368384141,0.0005665098084883166,0.0005665098084883166,0.0005349712302114809,0.9443282749843401
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,83,2,-0.03,0.017352349186849216,0.02413725245658695,1,0.00040496145409720896,0.001695022506957149,0,0,0.0005509395655217416,0.0006146563557841333,0.0006146563557841333,0.000538471679042777,0.8760532189662865
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,84,3,-0.015,0.011124073249795358,0.02413725245658695,1,0.00042275032880334095,0.0005285598023810955,0,0,0.0003624736025515736,0.0005883315177453297,0.0005883315177453297,0.000540577093549485,0.9188307565454685
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,85,4,0.0,0.001103258083620532,0.02413725245658695,1,0.00042862459909780913,0.0004950025200233638,0,0,0.00030574865457351193,0.0005725978465257009,0.0005725978465257009,0.0005412797551389132,0.9453052581723568
4.0,0.05,64,0.0001,0.0128,0.02,0.0328,3.9672,86,5,0.015,0.009123318554497703,0.02413725245658695,1,0.0004185587668885726,0.0009456752333040222,0,0,0.00036247360255157253,0.0005843447206932761,0.0005843447206932761,0.0005405770935494873,0.9250996447920977
