case,angle,budget,epsilon,ridge,stages,risk,lower,static,static_optimal,slow_column,slow_lower,violation
888,0.20715911244844526,8.431975193722783,2.247016848963205e-08,0.1,16,0.0004778173198339024,6.045758660263407e-09,6.9969591980916e-09,False,0.16632941166501464,0.1546365744450556,False
889,0.9164334309512028,0.34194763076093254,0.41538265312076983,0.1,1,0.45104361405421967,0.42757963773781493,0.4390534296791845,False,0.8355683439391339,0.816923838321127,False
890,1.28946750940064,5.358376248607345,0.001986411100633311,0.0,1,0.18123344734397379,0.00020985597070418546,0.0005525339263376904,False,0.6388242432801443,0.020843419165652303,False
891,1.1248790544577676,2.432549806251894,0.012353828460825984,0.0,16,0.0180490588674347,0.009760179963816493,0.01692661168788478,False,0.2569996561387649,0.250718117460728,False
892,1.0015864949312832,0.5704557674855196,1.3236639611474126,0.02,2,0.7372417042212435,0.7004367971115181,0.7004367971115181,True,0.7850176276167322,0.751399830352443,False
893,1.0915457158681676,0.24733290388222445,0.16787641056102523,0.02,2,0.4194000978154589,0.3525653659689006,0.417667983843755,False,0.8697872079779081,0.8666002589206572,False
894,1.364284622463765,3.798167905765582,0.007255090352312713,0.02,2,0.04539889860647684,0.0016398990540345659,0.0045702771719348745,False,0.2371579640865455,0.04194937382025433,False
895,1.266172240589623,3.5661306778608335,0.027963474247054098,0.1,8,0.011616727015082146,0.002316298435946664,0.0029409354219306983,False,0.06627493911831919,0.040366668507327765,False
896,0.22335636787534624,0.5267451674610695,1.215879125994335,0.02,64,0.7606830202222455,0.7604988151708041,0.7604988151708041,True,0.9666150518552051,0.9664222556001332,False
897,0.5338951030754142,0.12219575942963026,0.21148422542838732,0.1,1,0.49027725574645564,0.4629521347960425,0.49013964688375755,False,0.9596427586163739,0.9594021379497184,False
898,1.0110972931510822,3.127891778562073,0.0718828236956279,0.02,64,0.0147017434488773,0.010985067413405743,0.010985067413405743,True,0.23043476037166916,0.20345464345414055,False
899,0.43985355592192,2.9562427862006224,0.0009794251144176283,0.1,8,0.0020238345446376487,0.0009012176797178355,0.0011969212562823752,False,0.42119108149771267,0.41784639298112675,False
900,1.2066345762070685,2.561704794594066,0.005561904186776236,0.1,64,0.009138678574069551,0.0034480268869523756,0.009603045214408528,False,0.12268101049341375,0.11513461801350117,False
901,0.30399657983640416,0.3279708606085353,0.5061058323972899,0.02,16,0.506037380731104,0.5058098689617991,0.5060021442290514,False,0.9723154233561369,0.9722356920704955,False
902,1.3613373998398326,0.2588887001433268,0.05208453991051696,0.0,8,0.39040016563609803,0.3134388139947174,0.38694152948843996,False,0.8213159510396297,0.8146002345365007,False
903,0.4339986293726298,1.4025927500239654,0.004655342039614075,0.1,8,0.028717986479181657,0.022955294058111694,0.027565749669437867,False,0.6667552471484115,0.6632848692670223,False
904,0.5074834778289605,0.24752513182387018,0.07060336852373027,0.0,3,0.3491697395043318,0.3262879325188661,0.3486448790528394,False,0.9703661785020038,0.9692860299937293,False
905,0.41525494735437396,1.931029800828584,0.0008774465938192264,0.1,64,0.008783954138040924,0.0071507668196721,0.008671729046504312,False,0.5782693961433895,0.5767666999186289,False
906,1.2372627209605507,12.67441533877763,0.0007268750989099709,0.1,2,0.013348855933723746,7.674130121794981e-09,7.674130121794981e-09,True,0.05261151819318556,1.573066781662333e-05,False
907,0.7539335372782164,2.8994469116914945,0.008393238570977067,0.1,3,0.019659965324628915,0.002824283122099751,0.002932903987730667,False,0.33970234352546114,0.25521886656011605,False
908,1.0196994950242375,0.9690645557445424,0.02977308535116725,0.02,1,0.1787221130929001,0.0713113054947833,0.11890204936399981,False,0.7658351897079985,0.6062858972350711,False
909,1.1699069090496759,1.151087588286504,0.11023972093791318,0.02,16,0.1248980266804964,0.10029092232138265,0.12246879119167615,False,0.47921142616616874,0.473343627710953,False
910,1.2524885549666667,0.23074354246992249,0.11630031881953987,0.1,64,0.4001795992531482,0.3359600438002035,0.4000463762482848,False,0.8151653007124162,0.814909022492961,False
911,0.6836208650160759,0.10661427284356584,0.18752198997656064,0.02,64,0.5031882758709469,0.47770039938392955,0.5031720039588028,False,0.9722007185318369,0.9721727408884067,False
912,1.3111168996455933,4.7361624172419665,0.008740268655004957,0.1,16,0.0010681081874343008,0.0003180499613680606,0.0005543055118550789,False,0.013333177978929123,0.01147841492170944,False
913,0.9803715823216934,2.05218677583447,0.007679031374069807,0.1,8,0.014378929295398322,0.00746705155574224,0.014617817697950298,False,0.27875367121702543,0.2670970491632532,False
914,1.4472252896135345,1.5797954182365241,0.35076382753127566,0.0,8,0.12950845657870785,0.12201436597994032,0.12868173402615848,False,0.2545752018796533,0.25030505089513144,False
915,0.7775028160245531,0.28827567519039204,0.3671988648492731,0.02,16,0.4689082479771586,0.448999925123439,0.46874384279010795,False,0.9102367514630546,0.909953311722701,False
916,0.946398109968231,0.15086012179817956,0.04101343370240605,0.1,1,0.4038469628835262,0.3734972062514224,0.4006737702181017,False,0.917791068398564,0.9113411806176761,False
917,0.9153960459148325,1.4533948823965284,0.02976027974043061,0.02,3,0.11214110899904535,0.038051262610939766,0.05343877985998823,False,0.7298790123599208,0.534875936512546,False
918,1.106718206857491,0.16982401262908886,0.5850918559229211,0.1,8,0.6401327573397229,0.6238894886264071,0.6354220058235517,False,0.886155981977014,0.8800506447146214,False
919,0.6436427511896732,1.449116153610057,0.21747041679750878,0.1,3,0.10015677700512124,0.08845837225116249,0.08845837225116249,True,0.5947386358103471,0.5600273669779201,False
920,0.71523240021423,9.256285989296572,3.037797451755933e-06,0.1,1,0.009621208201434323,3.160523586926317e-08,3.160523586926317e-08,True,0.13779761592389986,0.016251099247734057,False
921,0.42704866130812236,0.14056492282509164,0.041591181468487004,0.0,2,0.4031826773516052,0.39316437399923865,0.40279513563012503,False,0.9882450823650434,0.9874555081394643,False
922,0.7921234201115844,9.539489062439905,6.530385929643933e-07,0.02,2,0.02477880811987283,3.9701239457965e-08,4.3270039982056695e-08,False,0.2875251630777754,0.03990920737439891,False
923,0.18129628957497065,2.3241665218446963,0.0005319671422082814,0.02,16,0.005221825136545794,0.004365969269707631,0.004766383038890211,False,0.8800600945432001,0.8771669768351947,False
924,1.1314001943313703,3.7166239817074347,0.15656255006978229,0.02,1,0.17208415812255598,0.01012896047119342,0.01012896047119342,True,0.6143894764190974,0.10184909958293847,False
925,0.6783630168393664,4.210141428133468,6.542283294100114e-05,0.02,64,0.00040794107732915164,0.00010145789210111862,0.00024734694793873886,False,0.33475935702532544,0.3326957870410164,False
926,0.6645916264088864,0.5188190402450231,0.14412890611349166,0.1,8,0.23958231502733995,0.20370010352162846,0.23649883361032883,False,0.8135730330786921,0.8071992544415059,False
927,0.28738096308870936,0.6666676078212711,0.013952519247669036,0.0,2,0.14277597646159906,0.133637239582615,0.14223955665010787,False,0.9744880935380625,0.9730299980018461,False
928,0.6466725652380754,0.361302834316476,0.14691406516854605,0.1,1,0.31476805449748657,0.2589970772479561,0.30643871713586623,False,0.8819674157882874,0.8648405710975148,False
929,0.9859648896645493,0.15351977145875043,0.1847173955992462,0.1,1,0.46569470116999045,0.4225758099905988,0.4656946831841715,False,0.9053155306553137,0.9053154988162019,False
930,0.5966210515604896,1.1692266461406304,0.023523091592815737,0.1,8,0.06782957791642255,0.039078020140224344,0.05433269063078025,False,0.6895504135578412,0.646719685824779,False
931,0.5866472267358864,0.8162154460259955,0.08089588532620187,0.1,2,0.1299939163838267,0.10680455602523918,0.12511837604086523,False,0.7536575513515842,0.7410307151065065,False
932,0.40324574760985477,0.9982719652976707,0.6920115886724179,0.0,16,0.3934002303892302,0.392943852576331,0.392943852576331,True,0.9247650342666884,0.9230524623159999,False
933,0.9743537684258657,6.838276799520386,0.0007872892565512653,0.0,1,0.003906304762828934,3.116100960868871e-05,3.116100960868871e-05,True,0.09269459297030247,0.049926796625722664,False
934,0.5428946322085073,5.604737635521501,1.9767174865080863e-05,0.0,8,0.005755880469300153,1.6363103389140466e-05,1.957643712498945e-05,False,0.5817212390813339,0.4467005581035223,False
935,0.21139218642077162,9.122336535673735,6.338410592750976e-08,0.1,1,0.0001853100227650849,5.3508401228173484e-09,5.3508401228173484e-09,True,0.13777876869416975,0.13165995470287706,False
936,1.2771244156634702,1.2267150770339796,0.7920100396722057,0.0,8,0.3166641005292957,0.2684397069322684,0.2684397069322684,True,0.481175182332755,0.4182737139319359,False
937,1.3167974196828853,0.5980146407934822,1.4029686242666168,0.02,8,0.6688245901438812,0.6686957749345315,0.6686957749345315,True,0.6240756633764118,0.6239605313046702,False
938,0.9471926620744977,1.5955678832200189,0.010390374773783673,0.0,64,0.0454765191866066,0.020776220714515247,0.042611212425241664,False,0.5229727062535598,0.5148842510021678,False
939,1.3493550890635495,0.526159773682317,0.054530536844460825,0.02,16,0.2753993791058277,0.1802487496215018,0.2754180816710805,False,0.6495227747712016,0.6494414512944164,False
940,1.1095248073631696,0.571987689021861,2.1851730554328075,0.1,16,0.9172105228940348,0.904583306397564,0.904583306397564,True,0.6575154102181751,0.649338655318918,False
941,0.3263110076884267,3.0990674754508936,0.0020389180479371983,0.02,64,0.0018932908676721123,0.0017986872877716897,0.0018223806439910456,False,0.7526845707193147,0.7501392119951136,False
942,1.0001311828264354,0.1575705473093936,0.12699439078261565,0.1,1,0.4413373575492687,0.3984201701295005,0.4373160807563236,False,0.9087589300731174,0.9012556501878501,False
943,0.613732993206399,0.17368881698562133,0.0924142308690443,0.0,64,0.40945739462388375,0.3859163368818218,0.40941179496086755,False,0.9688858723475235,0.9687995523361748,False
944,0.9667627359468799,5.978704664524444,0.0011504437324871008,0.1,2,0.009247719556888294,2.5980130097261928e-05,2.5980130097261928e-05,True,0.08106665179311717,0.022851488523364882,False
945,0.23180744066056422,6.329341610536934,2.503571741233861e-07,0.0,16,0.0007065132292797432,1.589914763108962e-06,1.988883868936975e-06,False,0.8571937479579406,0.8442619300558867,False
946,1.095641671277253,0.9961741461968204,0.025125468482858557,0.1,64,0.11376602930822585,0.05727361177533245,0.10191180941617742,False,0.5069072701549733,0.4772650720190563,False
947,0.5625359430071896,0.1058532476799039,0.6521883889418925,0.02,2,0.7289800460469934,0.7233961461178787,0.7289799616843844,False,0.9796711300217588,0.9796640706257607,False
948,0.8220518789961214,0.38970388785465265,0.2911677828065559,0.02,2,0.39927743296363216,0.35979536282800106,0.3822711237251428,False,0.8994525105605509,0.8693469438823255,False
949,0.7229214094555053,1.1800856037909542,0.305620662294399,0.0,2,0.1964134475312538,0.17716197308013443,0.17716197308013443,True,0.7934773387489032,0.7444068843442088,False
950,0.20884407891716406,7.615198053500475,6.663531641950224e-07,0.02,8,0.00016203962307464304,3.1391786170644635e-07,3.1391786170644635e-07,True,0.7051965772437239,0.6249542378872068,False
951,1.187905046734429,0.27328260392180986,0.05488184951082103,0.02,1,0.36511140671147513,0.30203423023272474,0.36265094451973817,False,0.8384809586244877,0.8335059408757213,False
952,0.2207305936734426,0.2041659647686029,0.3035131498349006,0.0,8,0.48513411911522114,0.4491801998295788,0.48503633119346834,False,0.9952251018157515,0.9950587231446644,False
953,0.6134904849739632,0.16867116962481266,0.32000948269112145,0.0,2,0.5237017900312562,0.4778905752666399,0.5231365173310936,False,0.970602451159739,0.9697099297874785,False
954,1.067206771579964,8.656382740118502,0.0001343581229495994,0.02,2,0.014094374312417727,1.4267107591992882e-06,1.4830721727672237e-06,False,0.13856504802411113,0.008024104962610001,False
955,0.27081520730825753,0.7325393865940015,0.009778853350003116,0.02,3,0.11980096407056966,0.11329092860618072,0.11985272592457086,False,0.9459925634322179,0.9455388146040612,False
956,0.6636698729244742,0.5272021797742524,0.040509374245381397,0.1,1,0.20485205198735024,0.16311796963021047,0.19162778579456125,False,0.8376932386634125,0.804651488980272,False
957,0.3981194915859169,0.5195946375520315,0.1377218619905506,0.0,64,0.25039130845887286,0.22072135771427928,0.2503248879861547,False,0.9603121613721523,0.9601779672401479,False
958,0.5413265862926435,5.083096706021627,2.2084274636808257e-05,0.1,16,0.004082553294948282,1.0543105423545287e-05,1.6318266025501895e-05,False,0.22531601217599356,0.17492978501403997,False
959,0.3731285034474703,0.6586959479012114,0.012410826590020838,0.0,2,0.14815618322928778,0.13557847801908168,0.14605616993884904,False,0.9623581271684295,0.9556878843283283,False
960,0.6150373695248893,9.051189274351147,1.6088862449983575e-07,0.1,2,0.004980362700701387,7.69493226978508e-09,8.41293267097195e-09,False,0.09949754916443812,0.031152797765116567,False
961,0.46823327919226554,0.23414320119970272,0.062104280430454004,0.0,16,0.3513286697971575,0.3324780379105859,0.35130571358293883,False,0.9751791622755395,0.9751133771411694,False
962,0.8583996499155241,0.4203173518866343,0.2909661498804079,0.1,2,0.36417051153263824,0.32574025035307136,0.34503729810262096,False,0.8288504120146865,0.7948191947033816,False
963,0.2884924218887972,1.9967463427403138,0.05068102573550142,0.0,16,0.033472463934976465,0.033343905771363015,0.033343905771363015,True,0.9237516679406013,0.92079507008727,False
964,1.399427400841585,2.593899008404091,1.0313759455319318,0.02,3,0.3534036215981564,0.07570653994047863,0.07570653994047863,True,0.4094948001447262,0.10484064122992624,False
965,1.318999291817942,0.4048245745777372,0.49358610594169705,0.02,64,0.4759460421496725,0.46114325533298295,0.4758829894060893,False,0.7261296121113971,0.7260345695022175,False
966,1.410450060075966,1.1709875527147349,0.13050726056969736,0.1,1,0.2202942404459264,0.08862438160024638,0.1210433945484615,False,0.4907247694351485,0.2957546236593902,False
967,1.0819182824775067,4.895890134459552,0.016434006322763234,0.1,2,0.0006723796460342633,0.00037091692345855306,0.00037091692345855306,True,0.05555627026820337,0.027993481566866624,False
968,1.1608962928353004,0.27013125211853867,0.02427499445717464,0.02,1,0.3607576946781593,0.2951623027732784,0.34921298492884945,False,0.8650712252807925,0.8408984026196529,False
969,0.24961825143221805,1.1805613424134134,0.01825498139192453,0.02,1,0.058606089462864004,0.04580317077157208,0.05505204973203075,False,0.9338635307390377,0.9196042810336595,False
970,0.5219505731665464,0.4204510869770276,0.32815805707178985,0.0,64,0.38426175023635323,0.3762200604456532,0.3832241209293432,False,0.9473633895034973,0.9455544867561964,False
971,1.0583071693483197,1.2092018788312124,1.1932841829727017,0.1,3,0.3529297213959015,0.31770996268974194,0.31770996268974194,True,0.4643537257976697,0.42396160861199594,False
972,0.2739108408780757,2.302563821429765,0.021525196838137108,0.0,2,0.024790905446785687,0.015325675898245059,0.015325675898245059,True,0.9815465982805567,0.9177422567783671,False
973,0.7641628174445768,3.61114063875479,0.01396420904482376,0.0,16,0.007256179104110806,0.0035545982407441034,0.0035545982407441034,True,0.39456830961288547,0.36639813431299567,False
974,0.6059248150503208,0.14539203851495924,0.5051818926693162,0.02,16,0.6263097805120448,0.6110196954308256,0.6261260266029921,False,0.9690736259745361,0.9687981554490425,False
975,1.1457091665162908,0.8081848105224464,0.092876165870955,0.1,3,0.17228384684953202,0.11554838903427095,0.1604134290154477,False,0.55504063574792,0.5291273144793641,False
976,0.19192142083404978,3.234053687587444,0.0012511095836695832,0.02,8,0.0037386803619125376,0.0012244321881412085,0.0012415844873677755,False,0.849597892204138,0.8280010603306773,False
977,0.7909490409741099,2.350487117259721,0.004803147450213596,0.0,2,0.01679989355062399,0.006606316475753431,0.010323161268888313,False,0.5339120664903537,0.497732195714331,False
978,0.8855658470399079,7.007823367272487,2.392765447669422e-05,0.02,1,0.0693571471173671,3.343895409159364e-06,4.742237113516002e-06,False,0.6168483515116239,0.05765807953575549,False
979,0.9458028718232214,9.184350920506084,1.9304509421260126e-05,0.02,16,0.0009478436553855182,3.1229709407560436e-07,3.1275078073091666e-07,False,0.01998555071296326,0.015328598250420617,False
980,1.3288335734955627,0.11218592237545488,0.1588526906418189,0.02,8,0.5058888137424706,0.46089915790611974,0.5057422439314044,False,0.9143975444881662,0.9141207174422314,False
981,1.0955788210822013,10.745170060062655,6.170254180807463e-05,0.02,3,0.0038099113200495286,1.1040118874671887e-07,1.1040118874671887e-07,True,0.04441612626027662,0.0019136953060596717,False
982,0.41325464914944177,0.7802330372417973,0.020713938530562942,0.0,8,0.12451101056361402,0.1071944361953543,0.12184698374473155,False,0.9441938898200745,0.936429460206453,False
983,0.6768812529799916,0.610720431784243,0.14198412851297873,0.02,64,0.22539472781675968,0.19965403238889143,0.22512936095540864,False,0.853700431760108,0.8529329300890008,False
984,1.2482314914798562,2.4116210737323436,0.18663917944626365,0.02,8,0.040936286994660606,0.03517657360412053,0.03527503922060618,False,0.19765203306246393,0.17488937276598898,False
985,1.2185481060143026,6.6406700652924195,0.006562779257588428,0.0,1,0.0058215899229288074,0.0001058126358170185,0.00010843270556333358,False,0.04608387516949323,0.012912233538057193,False
986,0.3451180618468665,0.25582654125561793,0.9524595775847078,0.02,16,0.7658384180213169,0.765533755175593,0.765533755175593,True,0.9753272940217733,0.9750000651568569,False
987,0.28646239420427144,0.1656758299895127,2.3575344077435054,0.1,8,1.4826166694476177,1.4823046018517314,1.4823046018517314,True,0.9610905005440398,0.9608984517630814,False
988,0.5214326388387969,3.390940341575346,0.0002107319844028816,0.1,1,0.01718067123910041,0.00028786894823481547,0.0004857364145435723,False,0.47384990933406224,0.32341394798849665,False
989,0.8679099845169151,1.8440386343449642,0.02978417973603675,0.0,16,0.0387426054474631,0.027298389035129666,0.03177043905948211,False,0.5455802740646671,0.5209973147371805,False
990,0.5006614289624312,5.916679660913848,6.578622151692457e-06,0.02,1,0.024222343182595463,5.453846249511103e-06,7.176951067220682e-06,False,0.7408198346031594,0.3818034610859857,False
991,1.2933283029697267,0.3801137374959151,0.05735782923639144,0.1,64,0.30570246281323876,0.22909369271953375,0.305699924985637,False,0.7032822178457698,0.7032694325939592,False
992,0.9181684723977296,0.4653618675400831,1.3827523661370056,0.02,1,0.8497811606611967,0.7975739682018008,0.7975739682018008,True,0.8648086762704303,0.8176073201574479,False
993,0.9807482288954523,9.807474206311191,1.0830989237959275e-05,0.02,64,1.0492862071582912e-05,1.2235701001427896e-07,1.26505135415949e-07,False,0.011617209966788333,0.00871347301461267,False
994,0.25862236594505594,0.17892909206304544,0.024101562938883107,0.02,3,0.36148129011128555,0.35545848202492103,0.36105842231464635,False,0.987901781113133,0.9869777642399333,False
995,0.5300767423976007,9.32105796942568,6.7765527564174944e-09,0.0,8,0.00023390066141340895,7.369200454892166e-09,1.5341712562774444e-08,False,0.33070393612512694,0.27827515441874273,False
996,0.5519437466004145,0.2867507909337767,1.924141352817389,0.1,2,1.160378449208768,1.1482211170370886,1.1482211170370886,True,0.9136645184761044,0.9049001612836371,False
997,0.47737598792758595,1.4966992181742647,0.05350851498955474,0.02,1,0.06158895784535169,0.0487756324227533,0.049218030094062906,False,0.8476168356875873,0.7967665289999837,False
998,1.2005573618786587,2.5498341722959386,0.017352823638543128,0.02,3,0.017767523337114694,0.009289899361248934,0.015554772833553946,False,0.2736182295056885,0.17742627768657068,False
999,0.3191977731092568,7.154157685401443,3.6975407790838545e-07,0.1,3,1.5426572694424408e-06,1.1364309152546345e-07,1.3562974858554503e-07,False,0.18462124230491614,0.1665922335260791,False
1000,0.8262338421905789,5.652813280248974,2.5557965876598272e-05,0.02,64,0.000922453791681101,1.4144190714071065e-05,3.199825179992392e-05,False,0.17921250743041636,0.128954436999935,False
1001,1.3033336875160197,7.082544173097376,0.001047127174602805,0.0,2,0.07405397121194683,2.717001404827142e-05,6.74441043919834e-05,False,0.3181930316988431,0.005457672018386383,False
1002,0.6334842187361536,2.500722689055473,0.0019020304014371828,0.1,8,0.007245108643794607,0.002169445026285856,0.003669276188020003,False,0.3914527795893659,0.37330480753410433,False
1003,1.099589376550772,0.1928103863396873,3.302002843685991,0.02,1,1.8560115093685914,1.8494630814979778,1.8494630814979778,True,0.8962408256596283,0.8931558344475911,False
1004,1.1897478883281973,1.078731350042568,0.0510379659218333,0.0,64,0.12677624554145348,0.0768174004043016,0.12678962411403422,False,0.5087123834365459,0.5078558014596377,False
1005,1.3462945655395144,2.586801263563878,0.012210387414741461,0.1,16,0.013186462586911163,0.004957292038534636,0.013098189964830193,False,0.08087897120088022,0.07979566282861289,False
1006,0.9590647104994222,13.503517999564718,1.1021510776838803e-08,0.1,64,1.2009033090719748e-06,9.632001479656758e-12,2.0843186803123156e-11,False,0.0007473135282555377,0.00021404133857871142,False
1007,0.6523021260554978,0.1006825790197713,0.6740412092583571,0.02,1,0.7447389540981778,0.7393810242789679,0.7444666497939088,False,0.9759396587558963,0.9756039176517395,False
1008,1.2191252381535147,1.0170375354472565,0.020226417612369433,0.0,1,0.21507978689657023,0.06672352625793958,0.13257973657106764,False,0.7151058646638296,0.5133992035087211,False
1009,1.1684125535180034,0.36879327252423333,0.025461454788554,0.1,3,0.28831364504780455,0.22778577636840944,0.28745185321401373,False,0.7443000272284903,0.742206518094775,False
1010,1.3064796678326724,0.9934953477702394,0.053297613087290245,0.02,16,0.15646693618755086,0.08215340166451578,0.14954589951986752,False,0.4762943853571988,0.46131010622733243,False
1011,1.1212521799312505,1.9248400757916955,0.6923168210533185,0.02,3,0.2263800840126466,0.13719616233342713,0.13719616233342713,True,0.4445737469000779,0.31180266776081944,False
1012,0.4802798848924419,1.735054668842852,0.13744150779434783,0.0,3,0.09275489606078124,0.075403532016961,0.075403532016961,True,0.8747800759656182,0.8217703567753502,False
1013,1.038286849816893,3.24946774016838,0.0012020810795111308,0.1,3,0.03606889661148979,0.0007022565366604718,0.0020088403639581883,False,0.2435463105190455,0.10543965770083377,False
1014,0.733523192167245,0.3661563441625561,0.02805661996919179,0.0,3,0.2868718049888482,0.2471426384135818,0.2769033927770613,False,0.9332355991224288,0.9101298577472992,False
1015,1.1054680286200795,0.3511006925023283,0.264183834620799,0.0,16,0.41027623013372916,0.3618028857513792,0.40950167683946165,False,0.8255099593161119,0.824023592437134,False
1016,0.2221557380200999,1.0040686626229816,0.05765283499058649,0.1,64,0.07947147846244926,0.07196752352081962,0.07928671847690737,False,0.798640380906187,0.7981258519312929,False
1017,0.7821742716280234,0.6318559882246161,0.02431920548073812,0.02,1,0.17541512850762458,0.14112557326755082,0.17541337755707181,False,0.811478917094143,0.8114743532940392,False
1018,0.22003204908514018,13.15049850061308,1.688918034458806e-11,0.02,64,0.0008806406417446417,5.1684818426373785e-12,5.1684818426373785e-12,True,0.4525922858039888,0.4303861377742623,False
1019,0.24471104667328947,0.1935331446048687,0.05700958897792576,0.0,64,0.3698343566676599,0.35887910896244124,0.3698272499875313,False,0.9942677846117071,0.9942507296779319,False
1020,1.209499741986831,2.720918733273595,0.35619733202430726,0.02,16,0.04887512649074008,0.03878580790277013,0.03878580790277013,True,0.1922507084322832,0.15444071523030548,False
1021,0.5391838363348977,5.7634282826571575,2.5345375967413576e-06,0.0,8,0.00010454822628525005,4.999473479198158e-06,1.1728824697897243e-05,False,0.4507067476363258,0.44145949277868163,False
1022,1.2700800820136773,2.9453659459807318,0.2009573144915374,0.02,2,0.13050264873953757,0.02100369208993523,0.02100369208993523,True,0.36286423078352076,0.11183281193880751,False
1023,0.45639234138834306,0.6484829571882453,0.5957403728036579,0.0,16,0.42489117788011477,0.4248011011147277,0.4248011011147277,True,0.9359229613439991,0.9357814264009122,False
1024,1.1565700368146228,0.13505691186804722,0.48548276683888303,0.0,16,0.638085605277553,0.6087408377289855,0.6376435526099434,False,0.9230742435874377,0.9224713446697148,False
1025,0.9526152304618547,0.14946736291698787,0.05867862022814283,0.1,64,0.4100237503603639,0.38100078892937966,0.40996606351506915,False,0.9115556122921766,0.9114336748857699,False
1026,1.3532912547861273,0.8033862456619808,2.4306321729343585,0.1,1,0.9293580822078213,0.7115014099862769,0.7115014099862769,True,0.5846236181450792,0.4535283757833338,False
1027,1.3634348553760638,0.18669593794192754,0.7916313646271488,0.0,64,0.7404927708165439,0.7382109463554509,0.7404804332957517,False,0.8622219046417237,0.862207569975446,False
1028,0.4689101155442198,0.24160259104826945,1.2718243655367336,0.02,1,0.93244806904618,0.9270901298137004,0.9270901298137004,True,0.9699004738489208,0.9648888548464754,False
1029,0.7360335778910494,2.698610712289728,0.014369370032469393,0.0,1,0.014350669973269434,0.00806727985935517,0.008126689915151586,False,0.5362723225481855,0.49729603743075634,False
1030,0.9907828961964243,0.9505658773473065,0.3701232465730429,0.0,8,0.23624283262360396,0.23521908895339622,0.23521908895339622,True,0.6538336487022346,0.6507548096059462,False
1031,0.9596809773320618,1.9396964963948864,0.010471868110939662,0.0,2,0.06067456714545414,0.014709997433442642,0.02590719619865871,False,0.5482945883350433,0.43747534729336696,False
1032,0.5145514412061875,0.7458087852146604,0.06525953850644538,0.1,16,0.13665629513378105,0.10438575366570332,0.13226125771853903,False,0.7965687817950323,0.7821303397891632,False
1033,0.34451817323622147,3.649847176188706,0.0009016701586279036,0.02,64,0.0014640236940325674,0.000674545144307141,0.0006762105252151425,False,0.7035450308718159,0.6973518927190004,False
1034,0.6854370010111693,0.6316384782368338,0.017776431629590996,0.0,64,0.17072353981063706,0.1438759429052738,0.17074584035281692,False,0.8676580254047499,0.8670485629595419,False
1035,1.0254011577762392,1.522083260391103,0.1989120475475964,0.0,1,0.10026644386018281,0.09734153332600272,0.09735705260824018,False,0.4880213858364318,0.48070885534364083,False
1036,0.8002207096062273,7.396590249970379,1.4381410654228955e-05,0.02,2,0.019841928184750154,1.7302564628200016e-06,1.8871520159206765e-06,False,0.3227095835289361,0.0788371446176353,False
1037,1.4062340234634982,12.748548392136868,0.03297990124835743,0.02,16,1.297832226750091e-05,3.404607185761082e-07,3.404607185761082e-07,True,5.0502027657067905e-05,1.4090412594463036e-05,False
1038,0.25637029623423147,4.348372339539178,0.0002078548913025017,0.1,3,0.003501582196301457,7.811081867894203e-05,7.815356513466736e-05,False,0.4122405171823309,0.36356635009473615,False
1039,1.2006797086365064,5.603078604774402,0.05440592911159355,0.0,3,0.006003094454443001,0.0010039726094199597,0.0010039726094199597,True,0.04245255110973543,0.02797875724511379,False
1040,0.7152364950339014,0.19698123669580297,0.07265709023926294,0.0,16,0.3901769070027468,0.36168890258209685,0.3884824902011037,False,0.95642715749699,0.9528740150141911,False
1041,1.0805547990070534,0.28206966360068064,1.888493121161276,0.02,8,1.131884909186872,1.130702322628712,1.130702322628712,True,0.8525335384345999,0.8516811521306956,False
1042,0.2857307434957801,12.58069829587198,9.453246605870343e-12,0.0,8,0.0004425761294641821,1.0569699621255868e-11,1.2679037321776722e-11,False,0.81149871023051,0.6004520111801012,False
1043,0.7842299994310321,0.8299932546024247,0.23618532410942392,0.1,1,0.2082192112073801,0.1795033944301278,0.1811171526057863,False,0.7238223428506273,0.6647043928455462,False
1044,1.0838919530052198,5.639703348672746,0.0002272251364202384,0.0,8,0.04825958719309424,5.3571788121787896e-05,0.0001326130055898939,False,0.2878965919638088,0.04974079906563576,False
1045,1.2331467659107986,0.2764339536642171,0.11456762384494289,0.0,1,0.39371045834467233,0.32060400730664823,0.39367122193674464,False,0.8312953365257951,0.8312209800020914,False
1046,1.301572396661828,3.920963345736093,0.0849944199436079,0.1,3,0.010118877819678514,0.0026379825196653915,0.0026855771116807555,False,0.047762181459382706,0.025674812100363435,False
1047,0.5521476627109271,0.10156930470091369,0.07195856895262491,0.1,1,0.4410148762178657,0.4286509886789664,0.4406852959008081,False,0.9658612476653905,0.965212437365159,False
1048,1.069058632997294,1.923142119951284,0.007518376745460438,0.1,64,0.023267261999503394,0.008626011433737413,0.02066836675583371,False,0.25865107207156046,0.25086614795464574,False
1049,0.9897719182597357,0.20426204215635543,0.05396821267064121,0.02,8,0.38720378748908635,0.34739964201285706,0.38583550036709374,False,0.9074100242644262,0.9045505701719391,False
1050,1.2835463695893197,6.094688484727851,0.05265854749020418,0.1,8,0.0006663754804465782,0.0001579102816501125,0.0001579102816501125,True,0.009071165453672071,0.003746610133523262,False
