angle_deg,epsilon,ridge,budget,static,constructive,best_of_static_constructive,gain,epsilon_threshold
15,1e-06,0.05,6.0,2.292136433727069e-06,2.0367324074315093e-06,2.0367324074315093e-06,1.1253989111989657,7.941490548691881e-06
15,1e-06,0.05,6.25,1.4503767734427264e-06,1.3047933129343632e-06,1.3047933129343632e-06,1.1115758787734427,4.8579793095738565e-06
15,1e-06,0.05,6.5,9.454383957591614e-07,8.693429586460399e-07,8.693429586460399e-07,1.0875321256775765,2.9717258072769844e-06
15,1e-06,0.05,6.75,6.415430339473883e-07,6.093430406978951e-07,6.093430406978951e-07,1.0528437860102804,1.817864418133084e-06
15,1e-06,0.05,7.0,4.576802234976845e-07,4.531911967361231e-07,4.531911967361231e-07,1.0099053706115462,1.112023736803885e-06
15,1e-06,0.05,7.25,3.4551494911940743e-07,3.585291979464735e-07,3.4551494911940743e-07,0.963701007054357,6.802468192242192e-07
15,1e-06,0.05,7.5,2.7620698849863696e-07,3.0029837581311986e-07,2.7620698849863696e-07,0.9197751661185296,4.161203167278742e-07
15,1e-06,0.05,7.75,2.3254711773706607e-07,2.636737448483521e-07,2.3254711773706607e-07,0.8819502217439661,2.5454893562972576e-07
15,1e-06,0.05,8.0,2.042654420613628e-07,2.3988414411700924e-07,2.042654420613628e-07,0.8515170638444842,1.5571255461925997e-07
15,1e-06,0.05,8.25,1.852322675722029e-07,2.2373961868214153e-07,1.852322675722029e-07,0.8278921214903625,9.525240769435836e-08
15,1e-06,0.05,8.5,1.717880935034412e-07,2.1216872800534488e-07,1.717880935034412e-07,0.8096767846914441,5.826775527079884e-08
15,1e-06,0.05,8.75,1.617472560254621e-07,2.0335328207523767e-07,1.617472560254621e-07,0.7954002727411994,3.5643521822510166e-08
15,1e-06,0.05,9.0,1.5380348348116813e-07,1.9621648913332493e-07,1.5380348348116813e-07,0.7838458641295021,2.1803837045096347e-08
15,1e-06,0.05,9.25,1.4717523853184601e-07,1.9012016594561467e-07,1.4717523853184601e-07,0.7741169265229162,1.3337832067243568e-08
15,1e-06,0.05,9.5,1.4139412111300292e-07,1.846856201636702e-07,1.4139412111300292e-07,0.7655935583273785,8.159011808288088e-09
15,1e-06,0.05,9.75,1.3617862385095865e-07,1.7968769159212937e-07,1.3617862385095865e-07,0.7578628377065951,4.991026523506682e-09
15,1e-06,0.05,10.0,1.313588102084935e-07,1.7499207101787576e-07,1.313588102084935e-07,0.7506557836844788,3.0531081860593827e-09
15,1e-06,0.05,10.25,1.2683137402543988e-07,1.7051822013059678e-07,1.2683137402543988e-07,0.743799541939284,1.8676457735272076e-09
15,1e-06,0.05,10.5,1.2253282516150142e-07,1.662174359234841e-07,1.2253282516150142e-07,0.7371839451181746,1.1424753143397141e-09
15,1e-06,0.05,10.75,1.1842348953419176e-07,1.6205987390917682e-07,1.1842348953419176e-07,0.7307391192995732,6.988744130186678e-10
15,1e-06,0.05,11.0,1.1447796126752606e-07,1.580268709872802e-07,1.1447796126752606e-07,0.7244208567335396,4.275150972656123e-10
15,1e-06,0.05,11.25,1.1067940434020519e-07,1.5410640336516006e-07,1.1067940434020519e-07,0.7182012033461503,2.6151931588399183e-10
15,1e-06,0.05,11.5,1.0701615097137804e-07,1.5029039905188063e-07,1.0701615097137804e-07,0.712062458057855,1.5997646168749177e-10
15,1e-06,0.05,11.75,1.0347967033913654e-07,1.4657314745001418e-07,1.0347967033913654e-07,0.705993370132317,9.786071903378003e-11
15,1e-06,0.05,12.0,1.0006335492166938e-07,1.4295035795638293e-07,1.0006335492166938e-07,0.6999867391182102,5.986330881866234e-11
15,1e-06,0.05,12.25,9.676179470337494e-08,1.394186025019565e-07,9.676179470337494e-08,0.6940379043178048,3.6619552544478156e-11
15,1e-06,0.05,12.5,9.357034250527177e-08,1.3597498522709549e-07,9.357034250527177e-08,0.6881437960739427,2.2400893886693385e-11
15,1e-06,0.05,12.75,9.04848530592116e-08,1.326169465336628e-07,9.04848530592116e-08,0.6823023408719744,1.3703063310574053e-11
15,1e-06,0.05,13.0,8.750152579301164e-08,1.2934214664188593e-07,8.750152579301164e-08,0.6765120887878886,8.382430854909582e-12
15,1e-06,0.05,13.25,8.461680954202956e-08,1.261483961917444e-07,8.461680954202956e-08,0.6707719804333683,5.1276963000725e-12
15,1e-06,0.05,13.5,8.182734425621414e-08,1.2303361468654103e-07,8.182734425621414e-08,0.6650812013016915,3.1367117487603306e-12
15,1e-06,0.05,13.75,7.912992482679607e-08,1.1999580541909175e-07,7.912992482679607e-08,0.6594390908118045,1.9187877009543972e-12
15,1e-06,0.05,14.0,7.65214781558879e-08,1.1703304016041785e-07,7.65214781558879e-08,0.6538450855501957,1.1737598275609547e-12
15,1e-06,0.05,14.25,7.399904817147816e-08,1.141434496353188e-07,7.399904817147816e-08,0.6482986838745499,7.180117592532666e-13
15,1e-06,0.05,14.5,7.155978562577078e-08,1.1132521743273443e-07,7.155978562577078e-08,0.6427994238502974,4.3922178483244324e-13
15,1e-06,0.05,14.75,6.920094078892393e-08,1.0857657595921956e-07,6.920094078892393e-08,0.6373468695026375,2.6868052477583867e-13
15,1e-06,0.05,15.0,6.691985791043837e-08,1.0589580361199873e-07,6.691985791043837e-08,0.6319406022511725,1.6435711270869185e-13
15,1e-06,0.05,15.25,6.471397077403631e-08,1.0328122268416643e-07,6.471397077403631e-08,0.6265802155724994,1.0054044862564695e-13
15,1e-06,0.05,15.5,6.258079894253543e-08,1.0073119771342332e-07,6.258079894253543e-08,0.6212653116721155,6.150255162831059e-14
15,1e-06,0.05,15.75,6.051794445074598e-08,9.824413410336265e-08,6.051794445074598e-08,0.615995499406357,3.7622309314304136e-14
15,1e-06,0.05,16.0,5.8523088800828924e-08,9.581847691590838e-08,5.8523088800828924e-08,0.6107703929816124,2.3014299743128443e-14
15,0.0001,0.0,1.0,0.07006141832090372,0.0713388499463911,0.07006141832090372,0.9820934648309115,0.0
15,0.0001,0.0,1.25,0.042876288596479954,0.04328787346188303,0.042876288596479954,0.990491913035056,0.0
15,0.0001,0.0,1.5,0.026246459311811854,0.026274096189150782,0.026246459311811854,0.9989481321397331,0.0
15,0.0001,0.0,1.75,0.016073514314932435,0.015954718635716684,0.015954718635716684,1.0074458022061141,0.020216775062906964
15,0.0001,0.0,2.0,0.009850372569776436,0.009695699760408556,0.009695699760408556,1.015952722669845,0.017346243910452957
15,0.0001,0.0,2.25,0.00604340374067937,0.005899412912814095,0.005899412912814095,1.024407653777296,0.011745322384753525
15,0.0001,0.0,2.5,0.003714456254871538,0.0035968485466842328,0.0035968485466842328,1.0326974312820933,0.007473604674674676
15,0.0001,0.0,2.75,0.002289644502869816,0.002200272662664686,0.002200272662664686,1.0406185295675558,0.004651285416161813
15,0.0001,0.0,3.0,0.001417911463376524,0.001353206570391556,0.001353206570391556,1.0478159760680479,0.0028684512845081806
15,0.0001,0.0,3.25,0.0008845087047780936,0.0008394350146249323,0.0008394350146249323,1.053695270471057,0.001761718063878123
15,0.0001,0.0,3.5,0.000558070416069687,0.0005278168139642159,0.0005278168139642159,1.057318375059424,0.0010798767050898329
15,0.0001,0.0,3.75,0.000358237560217249,0.0003388108211390077,0.0003388108211390077,1.057338012442852,0.0006612859732062383
15,0.0001,0.0,4.0,0.00023585293786910447,0.00022417289162109295,0.00022417289162109295,1.0521028486698278,0.00040475124644882946
15,0.0001,0.0,4.25,0.0001608461218942559,0.00015464147260250174,0.00015464147260250174,1.0401228026824532,0.0002476702578222218
15,0.0001,0.0,4.5,0.00011482243575576323,0.00011246853515440008,0.00011246853515440008,1.020929414596995,0.00015153018856981241
15,0.0001,0.0,4.75,8.652948716446156e-05,8.688935558198333e-05,8.652948716446156e-05,0.9958583141155625,9.270258251659649e-05
15,0.0001,0.0,5.0,6.908395837178894e-05,7.13747989210175e-05,6.908395837178894e-05,0.9679040700098703,5.6710913599553564e-05
15,0.0001,0.0,5.25,5.8275179750404055e-05,6.196474463429286e-05,5.8275179750404055e-05,0.9404570307573429,3.4692179715868746e-05
15,0.0001,0.0,5.5,5.152739269492779e-05,5.625725819983407e-05,5.152739269492779e-05,0.9159243508081196,2.1222230873491255e-05
15,0.0001,0.0,5.75,4.726494561550869e-05,5.279549268744088e-05,4.726494561550869e-05,0.8952458478856508,1.2982173203541523e-05
15,0.0001,0.0,6.0,4.45239719561211e-05,5.069582576743859e-05,4.45239719561211e-05,0.8782571598768274,7.941490548691881e-06
15,0.0001,0.0,6.25,4.2714846070525426e-05,4.942231340527281e-05,4.2714846070525426e-05,0.8642826109788747,4.8579793095738565e-06
15,0.0001,0.0,6.5,4.14768728519329e-05,4.8649889112096204e-05,4.14768728519329e-05,0.8525584252898158,2.9717258072769844e-06
15,0.0001,0.0,6.75,4.0589398547151045e-05,4.8181390095977735e-05,4.0589398547151045e-05,0.8424289640937429,1.817864418133084e-06
15,0.0001,0.0,7.0,3.991743550874617e-05,4.7897231078656676e-05,3.991743550874617e-05,0.8333975599381493,1.112023736803885e-06
15,0.0001,0.0,7.25,3.937839979566003e-05,4.772487992241764e-05,3.937839979566003e-05,0.8251126008001322,6.802468192242192e-07
15,0.0001,0.0,7.5,3.892176391465223e-05,4.762034366192175e-05,3.892176391465223e-05,0.8173347968879717,4.161203167278742e-07
15,0.0001,0.0,7.75,3.851661000506513e-05,4.755693921487928e-05,3.851661000506513e-05,0.8099051503511043,2.5454893562972576e-07
15,0.0001,0.0,8.0,3.814401587872874e-05,4.75184824737859e-05,3.814401587872874e-05,0.8027195712693752,1.5571255461925997e-07
15,0.0001,0.0,8.25,3.7792397411536744e-05,4.7495157281240134e-05,3.7792397411536744e-05,0.7957105434507986,9.525240769435836e-08
15,0.0001,0.0,8.5,3.7454659392955186e-05,4.7481009836817425e-05,3.7454659392955186e-05,0.7888345155606259,5.826775527079884e-08
15,0.0001,0.0,8.75,3.712645264449492e-05,4.747242897801847e-05,3.712645264449492e-05,0.7820634722880069,3.5643521822510166e-08
15,0.0001,0.0,9.0,3.680510786447235e-05,4.746722442407024e-05,3.680510786447235e-05,0.7753793972796265,2.1803837045096347e-08
15,0.0001,0.0,9.25,3.648898343943328e-05,4.746406770253051e-05,3.648898343943328e-05,0.768770676548818,1.3337832067243568e-08
15,0.0001,0.0,9.5,3.617706648705707e-05,4.7462153054132486e-05,3.617706648705707e-05,0.7622297801323019,8.159011808288088e-09
15,0.0001,0.0,9.75,3.5868728805697e-05,4.7460991761176516e-05,3.5868728805697e-05,0.7557517758201994,4.991026523506682e-09
15,0.0001,0.0,10.0,3.556357758333442e-05,4.746028740139382e-05,3.556357758333442e-05,0.7493333801912457,3.0531081860593827e-09
15,0.0001,0.0,10.25,3.5261364072717706e-05,4.7459860185590136e-05,3.5261364072717706e-05,0.742972354634619,1.8676457735272076e-09
15,0.0001,0.0,10.5,3.4961927725551565e-05,4.745960106610689e-05,3.4961927725551565e-05,0.7366671219349862,1.1424753143397141e-09
15,0.0001,0.0,10.75,3.466516201768353e-05,4.745944390219578e-05,3.466516201768353e-05,0.7304165234030418,6.988744130186678e-10
15,0.0001,0.0,11.0,3.437099354310131e-05,4.7459348577465084e-05,3.437099354310131e-05,0.7242196653205126,4.275150972656123e-10
15,0.0001,0.0,11.25,3.4079369224725396e-05,4.745929076009329e-05,3.4079369224725396e-05,0.7180758220133673,2.6151931588399183e-10
15,0.0001,0.0,11.5,3.3790248490408595e-05,4.745925569208463e-05,3.3790248490408595e-05,0.7119843747579929,1.5997646168749177e-10
15,0.0001,0.0,11.75,3.350359848625438e-05,4.74592344222622e-05,3.350359848625438e-05,0.705944773321891,9.786071903378003e-11
15,0.0001,0.0,12.0,3.3219391147927424e-05,4.7459221521462775e-05,3.3219391147927424e-05,0.6999565117793687,5.986330881866234e-11
15,0.0001,0.0,12.25,3.2937601408539e-05,4.745921369673239e-05,3.2937601408539e-05,0.6940191133172268,3.6619552544478156e-11
15,0.0001,0.0,12.5,3.265820610180239e-05,4.7459208950793504e-05,3.265820610180239e-05,0.6881321206946993,2.2400893886693385e-11
15,0.0001,0.0,12.75,3.238118329050326e-05,4.7459206072236065e-05,3.238118329050326e-05,0.6822950902553436,1.3703063310574053e-11
15,0.0001,0.0,13.0,3.2106511855148334e-05,4.745920432630272e-05,3.2106511855148334e-05,0.6765075881677676,8.382430854909582e-12
15,0.0001,0.0,13.25,3.183417124177513e-05,4.7459203267340616e-05,3.183417124177513e-05,0.6707691880635096,5.1276963000725e-12
15,0.0001,0.0,13.5,3.156414130712808e-05,4.7459202625047635e-05,3.156414130712808e-05,0.6650794695499037,3.1367117487603306e-12
15,0.0001,0.0,13.75,3.129640222340056e-05,4.7459202235477246e-05,3.129640222340056e-05,0.6594380172704529,1.9187877009543972e-12
15,0.0001,0.0,14.0,3.103093441941894e-05,4.745920199919086e-05,3.103093441941894e-05,0.6538444203075305,1.1737598275609547e-12
15,0.0001,0.0,14.25,3.0767718544123804e-05,4.745920185587593e-05,3.0767718544123804e-05,0.6482982717989905,7.180117592532666e-13
15,0.0001,0.0,14.5,3.050673544369514e-05,4.745920176895102e-05,3.050673544369514e-05,0.6427991686883658,4.3922178483244324e-13
15,0.0001,0.0,14.75,3.0247966147028487e-05,4.7459201716228404e-05,3.0247966147028487e-05,0.6373467115584746,2.6868052477583867e-13
15,0.0001,0.0,15.0,2.9991391856324015e-05,4.745920168425052e-05,2.9991391856324015e-05,0.6319405045170987,1.6435711270869185e-13
15,0.0001,0.0,15.25,2.9736993940807668e-05,4.7459201664854955e-05,2.9736993940807668e-05,0.6265801551151851,1.0054044862564695e-13
15,0.0001,0.0,15.5,2.9484753932372812e-05,4.745920165309095e-05,2.9484753932372812e-05,0.6212652742853821,6.150255162831059e-14
15,0.0001,0.0,15.75,2.9234653522400954e-05,4.745920164595571e-05,2.9234653522400954e-05,0.6159954762933147,3.7622309314304136e-14
15,0.0001,0.0,16.0,2.898667455930814e-05,4.7459201641627977e-05,2.898667455930814e-05,0.610770378696868,2.3014299743128443e-14
15,0.0001,0.05,1.0,0.06339419285742379,0.06455006079114728,0.06339419285742379,0.9820934648309113,0.0
15,0.0001,0.05,1.25,0.03783819188071677,0.038201414249585675,0.03783819188071677,0.9904919130350562,0.0
15,0.0001,0.05,1.5,0.0225905368825922,0.02261432416336129,0.0225905368825922,0.9989481321397333,0.0
15,0.0001,0.05,1.75,0.013493024440104386,0.01339330057314968,0.01339330057314968,1.007445802206114,0.020216775062906964
15,0.0001,0.05,2.0,0.008064802952151754,0.007938167566457304,0.007938167566457304,1.0159527226698448,0.017346243910452957
15,0.0001,0.05,2.25,0.0048257559034435675,0.004710776892040553,0.004710776892040553,1.0244076537772964,0.011745322384753525
15,0.0001,0.05,2.5,0.0028928214399784316,0.002801228464746925,0.002801228464746925,1.0326974312820933,0.007473604674674676
15,0.0001,0.05,2.75,0.0017391501364752032,0.0016712657780540703,0.0016712657780540703,1.0406185295675554,0.004651285416161813
15,0.0001,0.05,3.0,0.0010504146473828075,0.0010024800836922823,0.0010024800836922823,1.0478159760680483,0.0028684512845081806
15,0.0001,0.05,3.25,0.0006390817337366928,0.0006065147596714465,0.0006065147596714465,1.053695270471057,0.001761718063878123
15,0.0001,0.05,3.5,0.00039326557542867515,0.0003719462223538608,0.0003719462223538608,1.0573183750594235,0.0010798767050898329
15,0.0001,0.05,3.75,0.0002462128343975504,0.0002328610449072057,0.0002328610449072057,1.0573380124428513,0.0006612859732062383
15,0.0001,0.05,4.0,0.00015809695217005885,0.00015026758303139342,0.00015026758303139342,1.0521028486698276,0.00040475124644882946
15,0.0001,0.05,4.25,0.00010515633454977682,0.00010109992231550074,0.00010109992231550074,1.0401228026824523,0.0002476702578222218
15,0.0001,0.05,4.5,7.321401747565715e-05,7.171310418610856e-05,7.171310418610856e-05,1.0209294145969954,0.00015153018856981241
15,0.0001,0.05,4.75,5.381139501116041e-05,5.4035191802310905e-05,5.381139501116041e-05,0.9958583141155627,9.270258251659649e-05
15,0.0001,0.05,5.0,4.1901538846801256e-05,4.32910038764213e-05,4.1901538846801256e-05,0.9679040700098704,5.6710913599553564e-05
15,0.0001,0.05,5.25,3.447299519079191e-05,3.665557709003576e-05,3.447299519079191e-05,0.9404570307573428,3.4692179715868746e-05
15,0.0001,0.05,5.5,2.972871944473946e-05,3.2457614450920345e-05,2.972871944473946e-05,0.9159243508081197,2.1222230873491255e-05
15,0.0001,0.05,5.75,2.6596215021742708e-05,2.9708280786285008e-05,2.6596215021742708e-05,0.8952458478856508,1.2982173203541523e-05
15,0.0001,0.05,6.0,2.4435273894643367e-05,2.7822459082565673e-05,2.4435273894643367e-05,0.8782571598768274,7.941490548691881e-06
15,0.0001,0.05,6.25,2.2863609526678216e-05,2.645385807401957e-05,2.2863609526678216e-05,0.8642826109788746,4.8579793095738565e-06
15,0.0001,0.05,6.5,2.1652826305605206e-05,2.539746915086156e-05,2.1652826305605206e-05,0.8525584252898158,2.9717258072769844e-06
15,0.0001,0.05,6.75,2.0666352878880683e-05,2.4531864121164044e-05,2.0666352878880683e-05,0.8424289640937428,1.817864418133084e-06
15,0.0001,0.05,7.0,1.982241183868471e-05,2.3785061045962065e-05,1.982241183868471e-05,0.8333975599381493,1.112023736803885e-06
15,0.0001,0.05,7.25,1.907192650718498e-05,2.3114331896871354e-05,1.907192650718498e-05,0.8251126008001324,6.802468192242192e-07
15,0.0001,0.05,7.5,1.8385339446963896e-05,2.2494257575924404e-05,1.8385339446963896e-05,0.8173347968879718,4.161203167278742e-07
15,0.0001,0.05,7.75,1.7744747860596105e-05,2.1909661709032874e-05,1.7744747860596105e-05,0.8099051503511044,2.5454893562972576e-07
15,0.0001,0.05,8.0,1.7139211142060036e-05,2.1351430506368567e-05,1.7139211142060036e-05,0.8027195712693753,1.5571255461925997e-07
15,0.0001,0.05,8.25,1.656195099487717e-05,2.0814039893265846e-05,1.656195099487717e-05,0.7957105434507986,9.525240769435836e-08
15,0.0001,0.05,8.5,1.6008680695602674e-05,2.029409258826014e-05,1.6008680695602674e-05,0.7888345155606258,5.826775527079884e-08
15,0.0001,0.05,8.75,1.547660803288265e-05,1.9789452622821327e-05,1.547660803288265e-05,0.7820634722880069,3.5643521822510166e-08
15,0.0001,0.05,9.0,1.4963840181174569e-05,1.9298733282924894e-05,1.4963840181174569e-05,0.7753793972796263,2.1803837045096347e-08
15,0.0001,0.05,9.25,1.4469028383842392e-05,1.882099412115596e-05,1.4469028383842392e-05,0.7687706765488179,1.3337832067243568e-08
15,0.0001,0.05,9.5,1.3991155718785984e-05,1.8355561647509377e-05,1.3991155718785984e-05,0.7622297801323018,8.159011808288088e-09
15,0.0001,0.05,9.75,1.3529410237539453e-05,1.790192318483977e-05,1.3529410237539453e-05,0.7557517758201994,4.991026523506682e-09
15,0.0001,0.05,10.0,1.3083109047414302e-05,1.7459664007060802e-05,1.3083109047414302e-05,0.7493333801912458,3.0531081860593827e-09
15,0.0001,0.05,10.25,1.2651652794683524e-05,1.702843008325039e-05,1.2651652794683524e-05,0.7429723546346191,1.8676457735272076e-09
15,0.0001,0.05,10.5,1.223449829286641e-05,1.6607905970786834e-05,1.223449829286641e-05,0.7366671219349862,1.1424753143397141e-09
15,0.0001,0.05,10.75,1.1831141983780653e-05,1.6197801671652853e-05,1.1831141983780653e-05,0.7304165234030416,6.988744130186678e-10
15,0.0001,0.05,11.0,1.144110986847183e-05,1.5797844792585714e-05,1.144110986847183e-05,0.7242196653205127,4.275150972656123e-10
15,0.0001,0.05,11.25,1.106395130482331e-05,1.5407775844341615e-05,1.106395130482331e-05,0.7180758220133674,2.6151931588399183e-10
15,0.0001,0.05,11.5,1.0699235118518407e-05,1.5027345399476117e-05,1.0699235118518407e-05,0.711984374757993,1.5997646168749177e-10
15,0.0001,0.05,11.75,1.0346547100402163e-05,1.4656312351057564e-05,1.0346547100402163e-05,0.705944773321891,9.786071903378003e-11
15,0.0001,0.05,12.0,1.000548833700318e-05,1.4294442824123598e-05,1.000548833700318e-05,0.6999565117793686,5.986330881866234e-11
15,0.0001,0.05,12.25,9.67567404394557e-06,1.3941509474715214e-05,9.67567404394557e-06,0.6940191133172269,3.6619552544478156e-11
15,0.0001,0.05,12.5,9.356732705015115e-06,1.3597291019592409e-05,9.356732705015115e-06,0.6881321206946993,2.2400893886693385e-11
15,0.0001,0.05,12.75,9.048305399020179e-06,1.3261571903784215e-05,9.048305399020179e-06,0.6822950902553435,1.3703063310574053e-11
15,0.0001,0.05,13.0,8.750045243951356e-06,1.2934142051014848e-05,8.750045243951356e-06,0.6765075881677675,8.382430854909582e-12
15,0.0001,0.05,13.25,8.461616916207439e-06,1.2614796664461986e-05,8.461616916207439e-06,0.6707691880635098,5.1276963000725e-12
15,0.0001,0.05,13.5,8.182696219523634e-06,1.2303336058563527e-05,8.182696219523634e-06,0.6650794695499037,3.1367117487603306e-12
15,0.0001,0.05,13.75,7.912969688307366e-06,1.1999565510433787e-05,7.912969688307366e-06,0.6594380172704528,1.9187877009543972e-12
