angle_deg,label_noise,samples_per_source,budget,step_size,batch_size,steps,seed,method,target_risk,hindsight_static_grid,gain_vs_hindsight_static
45,0.0,128,4.0,0.025,32,160,16,static_0.8,0.010466515667124464,0.0007025609238399261,0.06712462353127546
45,0.0,128,4.0,0.025,32,160,16,static_0.9,0.028299260270809833,0.0007025609238399261,0.024826123266713258
45,0.0,128,4.0,0.025,32,160,16,static_1.0,0.061602057069097854,0.0007025609238399261,0.01140482894997933
45,0.0,128,4.0,0.025,32,160,16,prepare_AB,0.000627346478063771,0.0007025609238399261,1.1198929912036732
45,0.0,128,4.0,0.025,32,160,16,prepare_BA,0.0009288687144113576,0.0007025609238399261,0.7563619195476433
45,0.0,128,4.0,0.025,32,160,16,matched_static,0.018228752547693343,0.0007025609238399261,0.03854136052380763
45,0.0,128,4.0,0.025,32,160,16,greedy_oracle,0.000528766795727723,0.0007025609238399261,1.3286782179146033
45,0.0,128,4.0,0.025,32,160,17,static_0.0,0.06225894772681814,0.0006559456093054186,0.010535764468484086
45,0.0,128,4.0,0.025,32,160,17,static_0.1,0.032480400545612687,0.0006559456093054186,0.020195120696995868
45,0.0,128,4.0,0.025,32,160,17,static_0.2,0.013845163636143458,0.0006559456093054186,0.04737723775203649
45,0.0,128,4.0,0.025,32,160,17,static_0.3,0.004968854825518044,0.0006559456093054186,0.13201142563810586
45,0.0,128,4.0,0.025,32,160,17,static_0.4,0.0014073382438431355,0.0006559456093054186,0.4660895219575455
45,0.0,128,4.0,0.025,32,160,17,static_0.5,0.0006559456093054186,0.0006559456093054186,1.0
45,0.0,128,4.0,0.025,32,160,17,static_0.6,0.00274928799122573,0.0006559456093054186,0.2385874493319177
45,0.0,128,4.0,0.025,32,160,17,static_0.7,0.008626560849758429,0.0006559456093054186,0.07603790441283298
45,0.0,128,4.0,0.025,32,160,17,static_0.8,0.0181959666758523,0.0006559456093054186,0.0360489563973492
45,0.0,128,4.0,0.025,32,160,17,static_0.9,0.03598570379673978,0.0006559456093054186,0.018227949993987493
45,0.0,128,4.0,0.025,32,160,17,static_1.0,0.06545775217366666,0.0006559456093054186,0.010020900313917324
45,0.0,128,4.0,0.025,32,160,17,prepare_AB,0.0004194062074679823,0.0006559456093054186,1.5639864113253352
45,0.0,128,4.0,0.025,32,160,17,prepare_BA,0.0010878462851737077,0.0006559456093054186,0.6029763747372424
45,0.0,128,4.0,0.025,32,160,17,matched_static,0.011563359332835801,0.0006559456093054186,0.056726215144310865
45,0.0,128,4.0,0.025,32,160,17,greedy_oracle,0.0005964665077184493,0.0006559456093054186,1.0997190970780295
45,0.0,128,4.0,0.025,32,160,18,static_0.0,0.06015807064844923,0.00013793268271410845,0.0022928375399563134
45,0.0,128,4.0,0.025,32,160,18,static_0.1,0.03375071189664801,0.00013793268271410845,0.004086808098640651
45,0.0,128,4.0,0.025,32,160,18,static_0.2,0.018911683800956057,0.00013793268271410845,0.007293516757462677
45,0.0,128,4.0,0.025,32,160,18,static_0.3,0.009600331633233835,0.00013793268271410845,0.014367491455880713
45,0.0,128,4.0,0.025,32,160,18,static_0.4,0.004153247185527869,0.00013793268271410845,0.033210805076745634
45,0.0,128,4.0,0.025,32,160,18,static_0.5,0.000981480492423087,0.00013793268271410845,0.1405353277817872
45,0.0,128,4.0,0.025,32,160,18,static_0.6,0.00013793268271410845,0.00013793268271410845,1.0
45,0.0,128,4.0,0.025,32,160,18,static_0.7,0.0018850006737027795,0.00013793268271410845,0.0731738108311452
45,0.0,128,4.0,0.025,32,160,18,static_0.8,0.008119543013939017,0.00013793268271410845,0.016987739639695985
45,0.0,128,4.0,0.025,32,160,18,static_0.9,0.023598483314491412,0.00013793268271410845,0.0058449808352474255
45,0.0,128,4.0,0.025,32,160,18,static_1.0,0.053838075792257106,0.00013793268271410845,0.002561991317192389
45,0.0,128,4.0,0.025,32,160,18,prepare_AB,0.00016892889824592997,0.00013793268271410845,0.8165132440117107
45,0.0,128,4.0,0.025,32,160,18,prepare_BA,0.003911672594522598,0.00013793268271410845,0.035261816877836756
45,0.0,128,4.0,0.025,32,160,18,matched_static,0.01641933655146271,0.00013793268271410845,0.008400624610001114
45,0.0,128,4.0,0.025,32,160,18,greedy_oracle,8.922245098750405e-05,0.00013793268271410845,1.5459414215534883
45,0.0,128,4.0,0.025,32,160,19,static_0.0,0.05033028543304875,0.0005939593539189792,0.011801231580716671
45,0.0,128,4.0,0.025,32,160,19,static_0.1,0.027171839717024394,0.0005939593539189792,0.02185937205962674
45,0.0,128,4.0,0.025,32,160,19,static_0.2,0.014138261325054139,0.0005939593539189792,0.04201077772317274
45,0.0,128,4.0,0.025,32,160,19,static_0.3,0.00571264313320179,0.0005939593539189792,0.10397277408541364
45,0.0,128,4.0,0.025,32,160,19,static_0.4,0.001736329042400355,0.0005939593539189792,0.3420776473898469
45,0.0,128,4.0,0.025,32,160,19,static_0.5,0.0005939593539189792,0.0005939593539189792,1.0
45,0.0,128,4.0,0.025,32,160,19,static_0.6,0.001992293295342006,0.0005939593539189792,0.2981284709975483
45,0.0,128,4.0,0.025,32,160,19,static_0.7,0.006241984106983072,0.0005939593539189792,0.09515553768464442
45,0.0,128,4.0,0.025,32,160,19,static_0.8,0.01578900728840406,0.0005939593539189792,0.037618536939634045
45,0.0,128,4.0,0.025,32,160,19,static_0.9,0.03266511522698963,0.0005939593539189792,0.018183292781658974
45,0.0,128,4.0,0.025,32,160,19,static_1.0,0.05968497527411642,0.0005939593539189792,0.009951572421553161
45,0.0,128,4.0,0.025,32,160,19,prepare_AB,0.0002709186606824586,0.0005939593539189792,2.1923899683497763
45,0.0,128,4.0,0.025,32,160,19,prepare_BA,0.0004458170474708412,0.0005939593539189792,1.3322939472336515
45,0.0,128,4.0,0.025,32,160,19,matched_static,0.011717736162838022,0.0005939593539189792,0.050688916840667536
45,0.0,128,4.0,0.025,32,160,19,greedy_oracle,0.0006750300194894039,0.0005939593539189792,0.879900651482512
45,0.0,128,8.0,0.025,32,320,0,static_0.0,0.05209723744265778,3.458100930538416e-05,0.0006637781771719983
45,0.0,128,8.0,0.025,32,320,0,static_0.1,0.020541727734275757,3.458100930538416e-05,0.0016834518377771396
45,0.0,128,8.0,0.025,32,320,0,static_0.2,0.008049598726402138,3.458100930538416e-05,0.004295991698562662
45,0.0,128,8.0,0.025,32,320,0,static_0.3,0.0027856489750321145,3.458100930538416e-05,0.012413986692269974
45,0.0,128,8.0,0.025,32,320,0,static_0.4,0.0007037811303260663,3.458100930538416e-05,0.049136027971313403
45,0.0,128,8.0,0.025,32,320,0,static_0.5,3.458100930538416e-05,3.458100930538416e-05,1.0
45,0.0,128,8.0,0.025,32,320,0,static_0.6,0.0001863657666777955,3.458100930538416e-05,0.18555451423206207
45,0.0,128,8.0,0.025,32,320,0,static_0.7,0.0013458042504003993,3.458100930538416e-05,0.025695422863388735
45,0.0,128,8.0,0.025,32,320,0,static_0.8,0.0057142359909656305,3.458100930538416e-05,0.006051729288054907
45,0.0,128,8.0,0.025,32,320,0,static_0.9,0.01848046594850947,3.458100930538416e-05,0.0018712195570032837
45,0.0,128,8.0,0.025,32,320,0,static_1.0,0.054865887804664754,3.458100930538416e-05,0.0006302825068374096
45,0.0,128,8.0,0.025,32,320,0,prepare_AB,9.435320723889955e-05,3.458100930538416e-05,0.3665059229817812
45,0.0,128,8.0,0.025,32,320,0,prepare_BA,2.711356937815393e-05,3.458100930538416e-05,1.2754133851977059
45,0.0,128,8.0,0.025,32,320,0,matched_static,0.018875584608932745,3.458100930538416e-05,0.0018320497098150235
45,0.0,128,8.0,0.025,32,320,0,greedy_oracle,9.811901259918841e-07,3.458100930538416e-05,35.243943441059656
45,0.0,128,8.0,0.025,32,320,1,static_0.0,0.054455083033745785,2.9752207226054273e-06,5.4636235165809674e-05
45,0.0,128,8.0,0.025,32,320,1,static_0.1,0.011021568904133631,2.9752207226054273e-06,0.0002699452998465194
45,0.0,128,8.0,0.025,32,320,1,static_0.2,0.0025279810511451397,2.9752207226054273e-06,0.0011769157530898795
45,0.0,128,8.0,0.025,32,320,1,static_0.3,0.0003140294192339713,2.9752207226054273e-06,0.009474337563222713
45,0.0,128,8.0,0.025,32,320,1,static_0.4,2.9752207226054273e-06,2.9752207226054273e-06,1.0
45,0.0,128,8.0,0.025,32,320,1,static_0.5,0.00019025832717831678,2.9752207226054273e-06,0.01563779502705785
45,0.0,128,8.0,0.025,32,320,1,static_0.6,0.0009209418577787145,2.9752207226054273e-06,0.003230628185129488
45,0.0,128,8.0,0.025,32,320,1,static_0.7,0.0029187691789913815,2.9752207226054273e-06,0.001019340872865306
45,0.0,128,8.0,0.025,32,320,1,static_0.8,0.008106908081252868,2.9752207226054273e-06,0.0003669982060713863
45,0.0,128,8.0,0.025,32,320,1,static_0.9,0.020581981516653646,2.9752207226054273e-06,0.0001445546299902206
45,0.0,128,8.0,0.025,32,320,1,static_1.0,0.052778066337151874,2.9752207226054273e-06,5.637229495297161e-05
45,0.0,128,8.0,0.025,32,320,1,prepare_AB,0.0013723849163640176,2.9752207226054273e-06,0.0021679200107269803
45,0.0,128,8.0,0.025,32,320,1,prepare_BA,0.00016767433906784835,2.9752207226054273e-06,0.017744043239684537
45,0.0,128,8.0,0.025,32,320,1,matched_static,0.00967434188216223,2.9752207226054273e-06,0.0003075372732166109
45,0.0,128,8.0,0.025,32,320,1,greedy_oracle,1.0055543624297514e-07,2.9752207226054273e-06,29.5878654975581
45,0.0,128,8.0,0.025,32,320,2,static_0.0,0.05412105331117875,3.0436660038061124e-05,0.0005623811470013353
45,0.0,128,8.0,0.025,32,320,2,static_0.1,0.01936560207805252,3.0436660038061124e-05,0.001571686742058781
45,0.0,128,8.0,0.025,32,320,2,static_0.2,0.0074023790909494664,3.0436660038061124e-05,0.004111740247844719
45,0.0,128,8.0,0.025,32,320,2,static_0.3,0.002493138746386921,3.0436660038061124e-05,0.0122081693536592
45,0.0,128,8.0,0.025,32,320,2,static_0.4,0.0006608998403808326,3.0436660038061124e-05,0.04605336267069229
45,0.0,128,8.0,0.025,32,320,2,static_0.5,3.0436660038061124e-05,3.0436660038061124e-05,1.0
45,0.0,128,8.0,0.025,32,320,2,static_0.6,0.0002057727626521585,3.0436660038061124e-05,0.14791393985175644
45,0.0,128,8.0,0.025,32,320,2,static_0.7,0.001441360607137356,3.0436660038061124e-05,0.02111661709591917
45,0.0,128,8.0,0.025,32,320,2,static_0.8,0.005421590971088197,3.0436660038061124e-05,0.005613972024147741
45,0.0,128,8.0,0.025,32,320,2,static_0.9,0.016621960188358265,3.0436660038061124e-05,0.001831111354687183
45,0.0,128,8.0,0.025,32,320,2,static_1.0,0.047425155140382175,3.0436660038061124e-05,0.0006417830357742895
45,0.0,128,8.0,0.025,32,320,2,prepare_AB,0.0005070136514357932,3.0436660038061124e-05,0.06003124363982838
45,0.0,128,8.0,0.025,32,320,2,prepare_BA,0.00011770679360223762,3.0436660038061124e-05,0.2585803173002456
45,0.0,128,8.0,0.025,32,320,2,matched_static,0.01796899083460286,3.0436660038061124e-05,0.001693843595236817
45,0.0,128,8.0,0.025,32,320,2,greedy_oracle,5.222229850333932e-07,3.0436660038061124e-05,58.282880896395
45,0.0,128,8.0,0.025,32,320,3,static_0.0,0.05289480962982754,7.233303511198916e-06,0.00013674883342656052
45,0.0,128,8.0,0.025,32,320,3,static_0.1,0.01571141420050734,7.233303511198916e-06,0.000460385259970127
45,0.0,128,8.0,0.025,32,320,3,static_0.2,0.004219510863175067,7.233303511198916e-06,0.001714251662278232
45,0.0,128,8.0,0.025,32,320,3,static_0.3,0.0008482238416417987,7.233303511198916e-06,0.00852758806826077
45,0.0,128,8.0,0.025,32,320,3,static_0.4,7.233303511198916e-06,7.233303511198916e-06,1.0
45,0.0,128,8.0,0.025,32,320,3,static_0.5,0.00043541467645403684,7.233303511198916e-06,0.016612447632923272
45,0.0,128,8.0,0.025,32,320,3,static_0.6,0.0019429257070863477,7.233303511198916e-06,0.003722892483648348
45,0.0,128,8.0,0.025,32,320,3,static_0.7,0.0053074280772464994,7.233303511198916e-06,0.001362864160554308
45,0.0,128,8.0,0.025,32,320,3,static_0.8,0.012296044783460821,7.233303511198916e-06,0.0005882626192878133
45,0.0,128,8.0,0.025,32,320,3,static_0.9,0.024861727379085673,7.233303511198916e-06,0.0002909413091418482
45,0.0,128,8.0,0.025,32,320,3,static_1.0,0.053149344751273406,7.233303511198916e-06,0.00013609393577755467
45,0.0,128,8.0,0.025,32,320,3,prepare_AB,0.0004321760975096082,7.233303511198916e-06,0.016736935598429536
45,0.0,128,8.0,0.025,32,320,3,prepare_BA,0.0016414945420655093,7.233303511198916e-06,0.00440653521887266
45,0.0,128,8.0,0.025,32,320,3,matched_static,0.014361102164427604,7.233303511198916e-06,0.0005036732855445998
45,0.0,128,8.0,0.025,32,320,3,greedy_oracle,1.3467294745258645e-06,7.233303511198916e-06,5.371014482136811
45,0.0,128,8.0,0.025,32,320,4,static_0.0,0.049782017975858586,1.1635032272044467e-05,0.00023371957877816018
45,0.0,128,8.0,0.025,32,320,4,static_0.1,0.017733040184012578,1.1635032272044467e-05,0.000656121688740894
45,0.0,128,8.0,0.025,32,320,4,static_0.2,0.006460757586834278,1.1635032272044467e-05,0.0018008773918022118
45,0.0,128,8.0,0.025,32,320,4,static_0.3,0.002238167806543569,1.1635032272044467e-05,0.0051984628846987995
45,0.0,128,8.0,0.025,32,320,4,static_0.4,0.0005047040916268417,1.1635032272044467e-05,0.02305317603933148
45,0.0,128,8.0,0.025,32,320,4,static_0.5,1.1635032272044467e-05,1.1635032272044467e-05,1.0
45,0.0,128,8.0,0.025,32,320,4,static_0.6,0.0003190533379588144,1.1635032272044467e-05,0.036467357923540666
45,0.0,128,8.0,0.025,32,320,4,static_0.7,0.0016264151452912681,1.1635032272044467e-05,0.007153789919953553
45,0.0,128,8.0,0.025,32,320,4,static_0.8,0.005063897500260711,1.1635032272044467e-05,0.002297643716415162
45,0.0,128,8.0,0.025,32,320,4,static_0.9,0.017965417607304093,1.1635032272044467e-05,0.0006476349465605565
45,0.0,128,8.0,0.025,32,320,4,static_1.0,0.054246303860618725,1.1635032272044467e-05,0.00021448525418321025
45,0.0,128,8.0,0.025,32,320,4,prepare_AB,5.685011455901184e-05,1.1635032272044467e-05,0.20466154487634344
45,0.0,128,8.0,0.025,32,320,4,prepare_BA,1.0888689731062403e-05,1.1635032272044467e-05,1.0685429155771569
45,0.0,128,8.0,0.025,32,320,4,matched_static,0.016299833814715184,1.1635032272044467e-05,0.0007138129384816536
45,0.0,128,8.0,0.025,32,320,4,greedy_oracle,1.9001441276533755e-07,1.1635032272044467e-05,61.232367075298676
45,0.0,128,8.0,0.025,32,320,5,static_0.0,0.053566774837269134,7.735541312079153e-05,0.0014440931595338727
45,0.0,128,8.0,0.025,32,320,5,static_0.1,0.021950986014628755,7.735541312079153e-05,0.0035240063051946596
45,0.0,128,8.0,0.025,32,320,5,static_0.2,0.007594438028105171,7.735541312079153e-05,0.010185798190006676
45,0.0,128,8.0,0.025,32,320,5,static_0.3,0.0027908764961279645,7.735541312079153e-05,0.027717246975318934
45,0.0,128,8.0,0.025,32,320,5,static_0.4,0.0008398776382068547,7.735541312079153e-05,0.09210319408663617
45,0.0,128,8.0,0.025,32,320,5,static_0.5,7.735541312079153e-05,7.735541312079153e-05,1.0
45,0.0,128,8.0,0.025,32,320,5,static_0.6,0.0001602449005142809,7.735541312079153e-05,0.4827324480999486
45,0.0,128,8.0,0.025,32,320,5,static_0.7,0.0013548874894405212,7.735541312079153e-05,0.057093606460809666
45,0.0,128,8.0,0.025,32,320,5,static_0.8,0.004956764552178136,7.735541312079153e-05,0.01560602935775908
45,0.0,128,8.0,0.025,32,320,5,static_0.9,0.016427760527662594,7.735541312079153e-05,0.004708822787532925
45,0.0,128,8.0,0.025,32,320,5,static_1.0,0.045942756213238414,7.735541312079153e-05,0.0016837347058969343
45,0.0,128,8.0,0.025,32,320,5,prepare_AB,0.0010592269031367188,7.735541312079153e-05,0.07303006833730974
45,0.0,128,8.0,0.025,32,320,5,prepare_BA,8.873183438705823e-07,7.735541312079153e-05,87.17887289848932
45,0.0,128,8.0,0.025,32,320,5,matched_static,0.02054152173703458,7.735541312079153e-05,0.0037658073297133794
45,0.0,128,8.0,0.025,32,320,5,greedy_oracle,9.536468666599727e-07,7.735541312079153e-05,81.1153644238554
45,0.0,128,8.0,0.025,32,320,6,static_0.0,0.05160019015133737,3.807383831293577e-05,0.0007378623644848909
45,0.0,128,8.0,0.025,32,320,6,static_0.1,0.014836410613396226,3.807383831293577e-05,0.0025662432312676623
45,0.0,128,8.0,0.025,32,320,6,static_0.2,0.0041624951950157895,3.807383831293577e-05,0.009146878621872223
45,0.0,128,8.0,0.025,32,320,6,static_0.3,0.001021837629777927,3.807383831293577e-05,0.03726016463223247
45,0.0,128,8.0,0.025,32,320,6,static_0.4,9.649117574729867e-05,3.807383831293577e-05,0.3945836292082043
45,0.0,128,8.0,0.025,32,320,6,static_0.5,3.807383831293577e-05,3.807383831293577e-05,1.0
45,0.0,128,8.0,0.025,32,320,6,static_0.6,0.0004672867182922805,3.807383831293577e-05,0.0814785373144742
45,0.0,128,8.0,0.025,32,320,6,static_0.7,0.0015778659065876543,3.807383831293577e-05,0.024129958163096085
45,0.0,128,8.0,0.025,32,320,6,static_0.8,0.005222150578145707,3.807383831293577e-05,0.007290835019631916
45,0.0,128,8.0,0.025,32,320,6,static_0.9,0.014669971071299479,3.807383831293577e-05,0.0025953587861821978
45,0.0,128,8.0,0.025,32,320,6,static_1.0,0.04796054475293342,3.807383831293577e-05,0.0007938575032679765
45,0.0,128,8.0,0.025,32,320,6,prepare_AB,0.0003349270944340429,3.807383831293577e-05,0.11367798827166443
45,0.0,128,8.0,0.025,32,320,6,prepare_BA,0.00021180788875406584,3.807383831293577e-05,0.17975646958619199
45,0.0,128,8.0,0.025,32,320,6,matched_static,0.0130547333472024,3.807383831293577e-05,0.0029164776713800065
45,0.0,128,8.0,0.025,32,320,6,greedy_oracle,5.189160117084451e-08,3.807383831293577e-05,733.7187031015667
45,0.0,128,8.0,0.025,32,320,7,static_0.0,0.05893348656188233,1.4211507976199145e-05,0.00024114487034933082
45,0.0,128,8.0,0.025,32,320,7,static_0.1,0.01737060496343977,1.4211507976199145e-05,0.0008181354654089691
45,0.0,128,8.0,0.025,32,320,7,static_0.2,0.004165264728283707,1.4211507976199145e-05,0.0034119099032764197
45,0.0,128,8.0,0.025,32,320,7,static_0.3,0.0007517520315476623,1.4211507976199145e-05,0.01890451555806419
45,0.0,128,8.0,0.025,32,320,7,static_0.4,1.4211507976199145e-05,1.4211507976199145e-05,1.0
45,0.0,128,8.0,0.025,32,320,7,static_0.5,0.00027483535287409775,1.4211507976199145e-05,0.05170916997242871
45,0.0,128,8.0,0.025,32,320,7,static_0.6,0.0012822588784852222,1.4211507976199145e-05,0.011083181574837448
45,0.0,128,8.0,0.025,32,320,7,static_0.7,0.0036008374219105932,1.4211507976199145e-05,0.003946723028849929
45,0.0,128,8.0,0.025,32,320,7,static_0.8,0.008492528197259272,1.4211507976199145e-05,0.0016734131045670845
45,0.0,128,8.0,0.025,32,320,7,static_0.9,0.02042219520439151,1.4211507976199145e-05,0.0006958854243613907
45,0.0,128,8.0,0.025,32,320,7,static_1.0,0.052559987322857195,1.4211507976199145e-05,0.00027038644223604803
45,0.0,128,8.0,0.025,32,320,7,prepare_AB,0.0010414863222553753,1.4211507976199145e-05,0.013645410095663689
45,0.0,128,8.0,0.025,32,320,7,prepare_BA,0.0001961282001100793,1.4211507976199145e-05,0.07246029876490359
45,0.0,128,8.0,0.025,32,320,7,matched_static,0.015004463980931559,1.4211507976199145e-05,0.0009471519938506205
45,0.0,128,8.0,0.025,32,320,7,greedy_oracle,2.4158420354898765e-07,1.4211507976199145e-05,58.826313009813084
45,0.0,128,8.0,0.025,32,320,8,static_0.0,0.053819765913901335,1.556429594648268e-05,0.00028919293278573165
45,0.0,128,8.0,0.025,32,320,8,static_0.1,0.02230404854056644,1.556429594648268e-05,0.0006978238017270477
45,0.0,128,8.0,0.025,32,320,8,static_0.2,0.007913664150336359,1.556429594648268e-05,0.0019667622546025213
45,0.0,128,8.0,0.025,32,320,8,static_0.3,0.002870831117602542,1.556429594648268e-05,0.0054215296229199895
45,0.0,128,8.0,0.025,32,320,8,static_0.4,0.0008313047876171628,1.556429594648268e-05,0.01872273103478196
45,0.0,128,8.0,0.025,32,320,8,static_0.5,0.00012830011957568567,1.556429594648268e-05,0.12131162463415422
45,0.0,128,8.0,0.025,32,320,8,static_0.6,1.556429594648268e-05,1.556429594648268e-05,1.0
