case,sampling,angle_deg,budget,step_size,steps,batch_size,label_sigma,epsilon,ridge,examples,static_lower,static_upper,static_p,grid_points,relative_bracket_width,candidate_risk,candidate_method,candidate_schedule,pure_two_phase_risk,flow_preparation_risk,certified_gain,candidate_gain,prep_gain
554,batch,30,8.0,0.05,160,1,0.0,0.01,0.02,160,0.002071434621465119,0.0020732380171422067,0.5,1025,0.0008698449778446537,0.0020732380171422067,static,"[[160, 0.5]]",0.004671328785062285,0.004698749888767667,0.9991301550221553,1.0,0.4412318310660181
555,batch,30,8.0,0.05,160,1,0.0,0.1,0.02,160,0.013372690290609349,0.013374654384911127,0.5,1025,0.00014685196680627163,0.013374654384911127,static,"[[160, 0.5]]",0.03063934745174349,0.03099545754502623,0.9998531480331937,1.0,0.4315036926130915
556,batch,30,8.0,0.05,160,1,0.1,0.0,0.02,160,0.001052920946321959,0.0010530332513447817,0.5,4097,0.00010664907559105761,0.0010530332513447817,static,"[[160, 0.5]]",0.001958935614997973,0.0019663080700782314,0.9998933509244089,1.0,0.5355382848542577
557,batch,30,8.0,0.05,160,1,0.1,0.0001,0.02,160,0.0010654780644598941,0.0010655903806423013,0.5,4097,0.00010540277431878433,0.0010655903806423013,static,"[[160, 0.5]]",0.00198795902522202,0.001995526634140739,0.9998945972256812,1.0,0.5339895556448624
558,batch,30,8.0,0.05,160,1,0.1,0.01,0.02,160,0.0023069314385606838,0.0023087461810968836,0.5,1025,0.0007860294696135029,0.0023087461810968836,static,"[[160, 0.5]]",0.004861276637403121,0.004888164476329183,0.9992139705303865,1.0,0.4723135222386502
559,batch,30,8.0,0.05,160,1,0.1,0.1,0.02,160,0.013608187107704915,0.013610162548865806,0.5,1025,0.00014514456780348838,0.013610162548865806,static,"[[160, 0.5]]",0.030830219284432893,0.031184872132587742,0.9998548554321965,1.0,0.43643477167390343
560,batch,30,8.0,0.05,160,8,0.0,0.0,0.02,1280,0.00029927284827669726,0.00029938856061080587,0.5,4097,0.00038649550895508765,0.00021394515118484253,pure_two_phase,"[[15, 1.0], [145, 0.0]]",0.00021394515118484253,0.00021394515118489804,1.3988297777224874,1.3993706281856448,1.3993706281852818
561,batch,30,8.0,0.05,160,8,0.0,0.0001,0.02,1280,0.0003117067886374724,0.0003118225125428144,0.5,4097,0.00037112107268427974,0.00024312196909710183,pure_two_phase,"[[15, 1.0], [145, 0.0]]",0.00024312196909710183,0.00024312196909716081,1.2821004609130082,1.282576452061697,1.2825764520613858
562,batch,30,8.0,0.05,160,8,0.0,0.01,0.02,1280,0.0015426668843544062,0.0015427837538118559,0.5,4097,7.575232572999829e-05,0.0015427837538118559,static,"[[160, 0.5]]",0.0031316269424114303,0.003131626942411477,0.99992424767427,1.0,0.4926460853040979
563,batch,30,8.0,0.05,160,8,0.0,0.1,0.02,1280,0.012731303947437406,0.012733340492621308,0.5,1025,0.00015993801352300505,0.012733340492621308,static,"[[160, 0.5]]",0.029177860038257352,0.029390763063450672,0.999840061986477,1.0,0.4332429363991589
564,batch,30,8.0,0.05,160,8,0.1,0.0,0.02,1280,0.00032745601159895157,0.0003275718201836287,0.5,4097,0.00035353646907794315,0.0002366787295116496,pure_two_phase,"[[15, 1.0], [145, 0.0]]",0.0002366787295116496,0.00023667872951170163,1.383546431378126,1.384035738486188,1.384035738485884
565,batch,30,8.0,0.05,160,8,0.1,0.0001,0.02,1280,0.00033988995195972666,0.00034000577211563726,0.5,4097,0.0003406417343738811,0.0002658555474239089,pure_two_phase,"[[15, 1.0], [145, 0.0]]",0.0002658555474239089,0.0002658555474239696,1.278476056840632,1.2789117075428005,1.2789117075425083
566,batch,30,8.0,0.05,160,8,0.1,0.01,0.02,1280,0.0015708500476766605,0.0015709670133846787,0.5,4097,7.445459199438989e-05,0.0015709670133846787,static,"[[160, 0.5]]",0.0031543605207382374,0.0031543605207382825,0.9999255454080056,1.0,0.49803026732562317
567,batch,30,8.0,0.05,160,8,0.1,0.1,0.02,1280,0.012759485667001132,0.01276152375219413,0.5,1025,0.00015970547346647537,0.01276152375219413,static,"[[160, 0.5]]",0.029200711048031677,0.029413496641777483,0.9998402945265336,1.0,0.4338662590039802
568,batch,30,8.0,0.05,160,64,0.0,0.0,0.02,10240,0.0002385801339278913,0.00023869636485986763,0.5,4097,0.00048694051978780877,2.6748703688989073e-05,pure_two_phase,"[[15, 1.0], [145, 0.0]]",2.6748703688989073e-05,2.6748703688996012e-05,8.9193157433682,8.923661035511243,8.923661035508928
569,batch,30,8.0,0.05,160,64,0.0,0.0001,0.02,10240,0.00025099942731375416,0.0002511156698688237,0.5,4097,0.0004629044261963735,5.5920496106190085e-05,pure_two_phase,"[[15, 1.0], [145, 0.0]]",5.5920496106190085e-05,5.592049610619529e-05,4.488505016785249,4.490583727869085,4.490583727868667
570,batch,30,8.0,0.05,160,64,0.0,0.01,0.02,10240,0.0014805094725143565,0.0014806268657556526,0.5,4097,7.928617534314843e-05,0.0014806268657556526,static,"[[160, 0.5]]",0.002943927945409411,0.002943927945409413,0.9999207138246569,1.0,0.5029426308019714
571,batch,30,8.0,0.05,160,64,0.0,0.1,0.02,10240,0.01265595570122681,0.012658001373817715,0.5,1025,0.0001616110261401186,0.012658001373817715,static,"[[160, 0.5]]",0.02899916365873643,0.029198541120893134,0.9998383889738599,1.0,0.4335148568350982
572,batch,30,8.0,0.05,160,64,0.1,0.0,0.02,10240,0.00024208438377793255,0.00024220062686533235,0.5,4097,0.0004799454440076044,2.9576388573759882e-05,pure_two_phase,"[[15, 1.0], [145, 0.0]]",2.9576388573759882e-05,2.957638857376682e-05,8.18505556126989,8.188985827708942,8.18898582770702
573,batch,30,8.0,0.05,160,64,0.1,0.0001,0.02,10240,0.0002545036771637954,0.00025461993187428844,0.5,4097,0.0004565813431700273,5.8748180990960894e-05,pure_two_phase,"[[15, 1.0], [145, 0.0]]",5.8748180990960894e-05,5.874818099096436e-05,4.332111613854969,4.334090478707157,4.3340904787069015
574,batch,30,8.0,0.05,160,64,0.1,0.01,0.02,10240,0.0014840137223643976,0.0014841311277611173,0.5,4097,7.910715874329561e-05,0.0014841311277611173,static,"[[160, 0.5]]",0.002946755630294182,0.0029467556302941803,0.9999208928412567,1.0,0.5036492040614015
575,batch,30,8.0,0.05,160,64,0.1,0.1,0.02,10240,0.012659459768745497,0.012661505635823179,0.5,1025,0.00016158165833714006,0.012661505635823179,static,"[[160, 0.5]]",0.029002005876266022,0.029201368805777915,0.9998384183416629,1.0,0.4335928812117162
576,batch,45,1.0,0.01,100,1,0.0,0.0,0.02,100,0.08859575839549118,0.08859592416103637,0.5,1025,1.8710290203846573e-06,0.08692595733266287,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08692595733266287,0.1116836459040583,1.019209464170041,1.0192113711440944,0.7932757159194516
577,batch,45,1.0,0.01,100,1,0.0,0.0001,0.02,100,0.08863168777166952,0.08863185355379127,0.5,1025,1.8704575737215337e-06,0.08696243513136989,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08696243513136989,0.11172288272655584,1.0191951000196575,1.0191970063844173,0.7933187131477769
578,batch,45,1.0,0.01,100,1,0.0,0.01,0.02,100,0.09218869601332741,0.09218886343652806,0.5,1025,1.8160892152197026e-06,0.0905737372033658,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.0905737372033658,0.11560732815381046,1.0178303210160748,1.0178321694901007,0.7974309666068472
579,batch,45,1.0,0.01,100,1,0.0,0.1,0.02,100,0.12452513457385368,0.1245253169159534,0.5,1025,1.4642974153929555e-06,0.12339483438100429,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12339483438100429,0.15092046840157988,1.0091600284446218,1.009161506157207,0.8251055554943522
580,batch,45,1.0,0.01,100,1,0.1,0.0,0.02,100,0.08862378754394636,0.08862395333369383,0.5,1025,1.8707103580442018e-06,0.08695379244211746,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08695379244211746,0.11170882213310555,1.0192055464738996,1.019207453115839,0.7933478452408604
581,batch,45,1.0,0.01,100,1,0.1,0.0001,0.02,100,0.08865971692012473,0.08865988272644876,0.5,1025,1.87013922117758e-06,0.08699027024082448,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08699027024082448,0.1117480589556031,1.0191911885625662,1.0191930945955463,0.793390807456198
582,batch,45,1.0,0.01,100,1,0.1,0.01,0.02,100,0.0922167251617826,0.09221689260918553,0.5,1025,1.8157996674118168e-06,0.0906015723128204,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.0906015723128204,0.11563250438285771,1.0178269847612087,1.0178288329344651,0.7974997437040419
583,batch,45,1.0,0.01,100,1,0.1,0.1,0.02,100,0.12455316372230889,0.12455334608861088,0.5,1025,1.4641622061309238e-06,0.12342268559718053,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12342268559718053,0.1509456446306271,1.0091594030680708,1.0091608806432921,0.8251536266144033
584,batch,45,1.0,0.01,100,8,0.0,0.0,0.02,800,0.08694759221377873,0.08694776056940454,0.5,1025,1.9362847840920833e-06,0.08519857296444004,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08519857296444004,0.1103720586669385,1.020528738786138,1.0205307148242326,0.7877696730454243
585,batch,45,1.0,0.01,100,8,0.0,0.0001,0.02,800,0.08698345782350086,0.08698362619596223,0.5,1025,1.935679951797166e-06,0.08523499175432689,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08523499175432689,0.11041124853635693,1.0205134773076951,1.0205154526989975,0.7878148952125986
586,batch,45,1.0,0.01,100,8,0.0,0.01,0.02,800,0.09053415318599044,0.09053432322517249,0.5,1025,1.87817366935242e-06,0.08884045195312586,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08884045195312586,0.11429104560878385,1.0190645274267427,1.0190664414105002,0.7921383756962888
587,batch,45,1.0,0.01,100,8,0.0,0.1,0.02,800,0.12281320193589576,0.12281338712708414,0.5,1025,1.5079071811015687e-06,0.12160951647364315,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12160951647364315,0.1495619280853921,1.0098979545117548,1.0098994773464287,0.8211540777741517
588,batch,45,1.0,0.01,100,8,0.1,0.0,0.02,800,0.08695107889618343,0.08695124725487136,0.5,1025,1.9362423569144315e-06,0.08520203583122324,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08520203583122324,0.11037518884413876,1.020528183955896,1.0205301599496182,0.7877789217435048
589,batch,45,1.0,0.01,100,8,0.1,0.0001,0.02,800,0.08698694450590556,0.08698711288142905,0.5,1025,1.9356375663560108e-06,0.08523845462111007,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08523845462111007,0.11041437871355718,1.0205129233345165,1.0205148986814914,0.7878241393459778
590,batch,45,1.0,0.01,100,8,0.1,0.01,0.02,800,0.09053763986839514,0.09053780991063931,0.5,1025,1.8781351607907647e-06,0.08884391481990905,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08884391481990905,0.1142941757859841,1.01906405241056,1.0190659663541828,0.7921471876237282
591,batch,45,1.0,0.01,100,8,0.1,0.1,0.02,800,0.12281668861830046,0.12281687381255096,0.5,1025,1.5078893050721315e-06,0.12161298135321177,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12161298135321177,0.14956505826259234,1.0098978517892974,1.0098993746057636,0.8211602043902566
592,batch,45,1.0,0.01,100,64,0.0,0.0,0.02,6400,0.08674310373894255,0.08674327242011863,0.5,1025,1.944602404041585e-06,0.08498409845891391,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08498409845891391,0.11020949379937603,1.0206980518935438,1.020700036749289,0.7870762257380929
593,batch,45,1.0,0.01,100,64,0.0,0.0001,0.02,6400,0.08677896142324343,0.08677913012128763,0.5,1025,1.9439932615690888e-06,0.08502050991708307,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08502050991708307,0.11024867782874179,1.0206826741909134,1.0206846583950115,0.7871217308935776
594,batch,45,1.0,0.01,100,64,0.0,0.01,0.02,6400,0.09032887216903156,0.0903290425370194,0.5,1025,1.8860820734648099e-06,0.08862524427583038,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08862524427583038,0.1141278967359522,1.019222828745035,1.0192247510865668,0.7914720687966927
595,batch,45,1.0,0.01,100,64,0.0,0.1,0.02,6400,0.1226007880398327,0.12260097358912639,0.5,1025,1.513440621731642e-06,0.12138784629932975,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.12138784629932975,0.14939352316513754,1.0099922832267076,1.00999381179237,0.8206578905941254
596,batch,45,1.0,0.01,100,64,0.1,0.0,0.02,6400,0.0867435393103554,0.08674370799191483,0.5,1025,1.944597058779777e-06,0.08498453106024442,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08498453106024442,0.11020988480958335,1.0206979814816421,1.0206999663317946,0.7870773854975665
597,batch,45,1.0,0.01,100,64,0.1,0.0001,0.02,6400,0.08677939699465628,0.08677956569308383,0.5,1025,1.9439879215734295e-06,0.08502094251841358,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.08502094251841358,0.11024906883894912,1.0206826038874113,1.020684588085922,0.7871228900794678
598,batch,45,1.0,0.01,100,64,0.1,0.01,0.02,6400,0.09032930774044441,0.0903294781088156,0.5,1025,1.8860772225785534e-06,0.0886256768771609,pure_two_phase,"[[45, 1.0], [55, 0.0]]",0.0886256768771609,0.11412828774615952,1.0192227684268613,1.0192246907633353,0.791473173677358
599,batch,45,1.0,0.01,100,64,0.1,0.1,0.02,6400,0.12260122361124555,0.12260140916092258,0.5,1025,1.513438371514478e-06,0.1213882791522482,pure_two_phase,"[[46, 1.0], [54, 0.0]]",0.1213882791522482,0.1493939141753449,1.0099922699907133,1.009993798554083,0.8206586582705389
600,batch,45,1.0,0.05,20,1,0.0,0.0,0.02,20,0.09514856120622035,0.09514870717278513,0.5,1025,1.5340887870871605e-06,0.09247852131992439,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.09247852131992439,0.1177932183062438,1.0288720002027185,1.0288735785861387,0.8077604852039402
601,batch,45,1.0,0.05,20,1,0.0,0.0001,0.02,20,0.0951848655711815,0.09518501155234294,0.5,1025,1.5336570228449202e-06,0.09251510447684304,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.09251510447684304,0.11783294385633204,1.028857569900996,1.0288591478180538,0.8077962617007801
602,batch,45,1.0,0.05,20,1,0.0,0.01,0.02,20,0.09877899770233557,0.098779145128566,0.5,1025,1.4924833601259022e-06,0.09613683701179035,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.09613683701179035,0.12176577331507035,1.0274833328479611,1.0274848663520268,0.8112225828268985
603,batch,45,1.0,0.05,20,1,0.0,0.1,0.02,20,0.13145292616737272,0.13145308673059397,0.5,1025,1.2214488471886075e-06,0.12906167823858408,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12906167823858408,0.1575187683945095,1.018527946958571,1.0185291910398773,0.8345233274130647
604,batch,45,1.0,0.05,20,1,0.1,0.0,0.02,20,0.09529509310079656,0.09529523917145216,0.5,1025,1.5328221731633514e-06,0.09262501414797195,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.09262501414797195,0.11792432539665956,1.0288267589202098,1.0288283359310957,0.8081050186287654
605,batch,45,1.0,0.05,20,1,0.1,0.0001,0.02,20,0.09533139746575772,0.09533154355100998,0.5,1025,1.5323915549311927e-06,0.0926615973048906,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.0926615973048906,0.11796405094674782,1.0288123692934248,1.028813945839227,0.8081406393380406
606,batch,45,1.0,0.05,20,1,0.1,0.01,0.02,20,0.0989255295969118,0.09892567712723305,0.5,1025,1.4913248565526403e-06,0.09628332983983792,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.09628332983983792,0.12189688040548613,1.027441923347157,1.0274434555991212,0.8115521644045353
607,batch,45,1.0,0.05,20,1,0.1,0.1,0.02,20,0.13159945806194895,0.13159961872926101,0.5,1025,1.2208797686283963e-06,0.12920817106663163,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12920817106663163,0.1576498754849253,1.0185072428127178,1.0185084862891227,0.8347587863578412
608,batch,45,1.0,0.05,20,8,0.0,0.0,0.02,160,0.0862497584508262,0.08624991665742615,0.5,1025,1.8342811921078607e-06,0.0830738213372406,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.0830738213372406,0.11083373630952617,1.0382303000206623,1.038232204430468,0.7781919073499011
609,batch,45,1.0,0.05,20,8,0.0,0.0001,0.02,160,0.08628572289439296,0.08628588111681357,0.5,1025,1.8337000047042384e-06,0.08311008170660786,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08311008170660786,0.110873222950189,1.038210059749377,1.0382119635186595,0.7782391349404394
610,batch,45,1.0,0.05,20,8,0.0,0.01,0.02,160,0.0898462028075001,0.08984636259616605,0.5,1025,1.778465608783413e-06,0.08669985827396567,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08669985827396567,0.1147824003758095,1.036290077010186,1.0362919200197263,0.7827538220319468
611,batch,45,1.0,0.05,20,8,0.0,0.1,0.02,160,0.12221420201756518,0.12221437604482513,0.5,1025,1.4239508115316292e-06,0.11933419070449108,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11933419070449108,0.15032037697235945,1.0241339996196557,1.024135457938172,0.8130260082257352
612,batch,45,1.0,0.05,20,8,0.1,0.0,0.02,160,0.08626763087602979,0.08626778909645326,0.5,1025,1.8340614165310712e-06,0.08309170026202822,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08309170026202822,0.11084967644833153,1.038221995746703,1.0382238999130995,0.7782412349815364
613,batch,45,1.0,0.05,20,8,0.1,0.0001,0.02,160,0.08630359531959653,0.08630375355584066,0.5,1025,1.8334804410689406e-06,0.08312796063139548,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08312796063139548,0.11088916308899435,1.038201763450957,1.0382036669770744,0.7782884382180555
614,batch,45,1.0,0.05,20,8,0.1,0.01,0.02,160,0.08986407523270369,0.08986423503519317,0.5,1025,1.7782657295712848e-06,0.08671773719875328,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08671773719875328,0.11479834051461485,1.0362825199963317,1.0362843627853002,0.7828008195271138
615,batch,45,1.0,0.05,20,8,0.1,0.1,0.02,160,0.12223207444276876,0.12223224848385222,0.5,1025,1.4238556978245577e-06,0.11935206962927869,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11935206962927869,0.15033631711116477,1.0241303298923572,1.024131788108239,0.8130586862352677
616,batch,45,1.0,0.05,20,64,0.0,0.0,0.02,1280,0.0851792720124611,0.08517943179660391,0.5,1025,1.875853588544241e-06,0.08193792497792834,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08193792497792834,0.11000214856284521,1.0395585687019275,1.039560518765257,0.7743433461023731
617,batch,45,1.0,0.05,20,64,0.0,0.0001,0.02,1280,0.08521519517529108,0.0852153549754123,0.5,1025,1.8752503145115584e-06,0.08197414621544505,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08197414621544505,0.11004160609756664,1.0395374530809736,1.039539402477565,0.7743921412766137
618,batch,45,1.0,0.05,20,64,0.0,0.01,0.02,1280,0.08877158829546115,0.08877174967744537,0.5,1025,1.8179430371367053e-06,0.08556004872959627,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08556004872959627,0.11394790203498922,1.0375355041698797,1.0375373903537544,0.7790555867381115
619,batch,45,1.0,0.05,20,64,0.0,0.1,0.02,1280,0.12110243484246166,0.12110261060501874,0.5,1025,1.4513523383185442e-06,0.1181591624946073,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.1181591624946073,0.1494596832842856,1.024909387352747,1.024910874859542,0.8102694181056895
620,batch,45,1.0,0.05,20,64,0.1,0.0,0.02,1280,0.08518149927044501,0.08518165905632877,0.5,1025,1.8758249784118277e-06,0.08194015322577143,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08194015322577143,0.11000413425577071,1.039557480881719,1.039559430913266,0.774349615426933
621,batch,45,1.0,0.05,20,64,0.1,0.0001,0.02,1280,0.085217422433275,0.08521758223513717,0.5,1025,1.8752217322069097e-06,0.08197637446328812,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08197637446328812,0.11004359179049214,1.0395363663153745,1.0395383156802156,0.7743984074727379
622,batch,45,1.0,0.05,20,64,0.1,0.01,0.02,1280,0.08877381555344505,0.08877397693717023,0.5,1025,1.8179170378190242e-06,0.08556227697743934,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.08556227697743934,0.11394988772791473,1.0375345150860409,1.037536401241142,0.7790615568585851
623,batch,45,1.0,0.05,20,64,0.1,0.1,0.02,1280,0.12110466210044556,0.1211048378647436,0.5,1025,1.4513400219639252e-06,0.11816139074245038,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11816139074245038,0.14946166897721108,1.0249089092427022,1.02491039673618,0.8102735550424561
624,batch,45,4.0,0.01,400,1,0.0,0.0,0.02,400,0.0008510214639223476,0.000851083777417925,0.5,4097,7.32166412177783e-05,0.0008451325674644378,mixed_two_phase,"[[200, 0.4255147033780908], [200, 0.75]]",0.0008572979941592999,0.0008572979941589842,1.0069680150601432,1.0070417472744448,0.992751392417341
625,batch,45,4.0,0.01,400,1,0.0,0.0001,0.02,400,0.0008642771552156204,0.0008643394749425475,0.5,4097,7.210098431667692e-05,0.000859727987345185,mixed_two_phase,"[[200, 0.4255147033780908], [200, 0.75]]",0.000882275542770105,0.0008822755427698101,1.0052914037200105,1.0053638914461802,0.9796706732106002
626,batch,45,4.0,0.01,400,1,0.0,0.01,0.02,400,0.002175646538786369,0.0021766535298797674,0.5,1025,0.00046263269720007137,0.0021766535298797674,static,"[[400, 0.5]]",0.003350311887536532,0.0033550528552393107,0.9995373673028,1.0,0.6487687746798583
