case,angle,epsilon,ridge,budget,phase1_time,p1,p2,risk,lower_bound,margin
288,1.058934507289878,0.10048118459118391,0.18884104350623648,2.136845077481126,1.0789417619073722,0.478150845446102,0.8329881208448902,0.01983317519285962,0.001807687882228607,0.01802548731063101
289,1.1088635389925978,0.061158911526710054,0.0058742623335941825,2.838999128920224,0.5456273151733063,0.564220067356045,0.7200422833690562,0.02563555549611626,0.0012176783143261804,0.02441787718179008
290,0.3004272885078722,0.08826192810571074,0.05649233099209532,14.587617301069573,11.297460341886937,0.23682213722904688,0.11116676198216269,0.005940741396050382,0.004030777582835095,0.0019099638132152874
291,0.45448699842150364,0.08662106988684518,0.04084690414459127,20.792742021050266,14.308704909015905,0.8525517396685903,0.13742066935582353,0.0032968942422956075,0.0007748568871686291,0.0025220373551269786
292,1.310814654007363,0.001651804815463018,0.040458015426550545,13.85381049497666,13.685491580271623,0.18057633596128608,0.46434659794774524,0.00047022577447028755,6.028158647756029e-10,0.0004702251716544228
293,1.1097158121003088,0.0009579339124101208,0.010340108033697337,10.288329221727647,8.693671657989817,0.7920698118331293,0.6642788112485656,0.0021915318898080376,2.5366035712145905e-07,0.0021912782294509162
294,1.231414568806706,1.0642604892732787e-06,0.18450295481260115,3.3089720313122393,1.1495203985363898,0.2376330622166991,0.023542332294871904,0.023054320069852634,1.9129670371832435e-09,0.023054318156885596
295,0.9911329262701679,0.0024718851552860558,0.16084629708081422,3.8291381958684734,0.16046469828517124,0.46927670654299425,0.18274981732404083,0.007134627267046876,1.914662049997336e-05,0.007115480646546902
296,0.4402595843192495,0.9362874805536956,0.04292515334215319,7.342307122022241,0.8038480032395761,0.08667347740388398,0.695640222150695,0.13571016310318446,0.10127579418926674,0.03443436891391771
297,1.0340688751572022,0.0019390795181408933,0.03651533420753057,19.112415823062552,0.15164657768186204,0.47066907542555914,0.9783395593701519,0.01262135551014977,5.51546400221904e-09,0.012621349994685768
298,0.5940788883620401,3.2460543340836452e-06,0.03221551386580233,18.641062782853595,14.777172682297309,0.8408400235984557,0.34642850584901685,0.0009401063871121324,1.3752608938138324e-08,0.0009400926345031942
299,0.61381600037709,1.9460849905959832e-06,0.16303757916870482,9.608921942608239,5.770212948483961,0.5291169368315665,0.023635626910240903,2.023424889439409e-06,4.903893486954058e-09,2.018520995952455e-06
300,1.363608556563347,6.268695978129955e-05,0.013455044244800063,3.0029631280237754,1.5529943281501322,0.2614188479042687,0.021031632841830405,0.07001822933125229,1.1263300694518351e-07,0.07001811669824534
301,0.6851040867991852,0.0025011001779858513,0.021187883977237344,16.17175422391434,14.150045776631385,0.12497504905007895,0.8882732580055686,0.003212722258618067,9.830493772132566e-06,0.0032028917648459342
302,0.49000867256646463,0.24985978480232435,0.14869095156349796,12.074381066274041,1.6479628268307358,0.8678140576529078,0.37231173432777254,0.0009975648106319152,0.0006478228843472013,0.00034974192628471385
303,0.5021722819440055,0.00013169705268141566,0.04461399692052823,23.856215016730523,20.447911799131624,0.09717338387714158,0.9420192999953515,0.0008234612886644568,3.16591078035803e-07,0.000823144697586421
304,1.349144259779676,0.0010945601040792416,0.15544106533700586,19.333625767942575,4.771437756894036,0.8516494815139708,0.08054236901300227,7.037833687600335e-07,1.82608678915833e-14,7.037833504991656e-07
305,0.5976784368811284,0.26482492732024404,0.053921957675672365,2.562422793067647,0.9466657198690506,0.4729491812078551,0.8801244758166171,0.07747372068508679,0.04401839504734492,0.03345532563774187
306,0.3379852014805673,1.0923375917523376e-05,0.026222474739306945,23.637596753447802,17.327492414474367,0.912901247449258,0.0017884217220095477,0.0019129572400761728,3.694657393496359e-07,0.001912587774336823
307,0.7561816088659707,0.04444702057555538,0.022538967427287494,13.266259382611622,8.772854093768395,0.6898953424051217,0.17811861950580976,0.0011290895501042853,0.0001739785962240942,0.0009551109538801911
308,0.6776690738068578,0.0005203077976890702,0.03802984237909497,23.589884781019215,5.358225809531759,0.011062415077327303,0.8583839987318299,0.000916810800952311,1.430058171714758e-07,0.0009166677951351395
309,1.490131033389718,0.0324306897707806,0.16693119810430138,17.564120052103114,1.1439560840001566,0.7932733928493637,0.25311099351074995,2.025883354228357e-08,2.899361367520275e-14,2.0258804548669896e-08
310,0.4697755037807527,2.167934568340195e-05,0.1464154931270715,5.804821934310983,1.1226043071794045,0.7076345864731668,0.15801869900901178,3.6914912716168313e-06,8.396466550129186e-07,2.851844616603913e-06
311,0.8550251154176293,4.966899572187705e-06,0.1783464016489983,11.020772985896533,7.489402842379253,0.9937136476315085,0.04830033277524248,0.000597559669677906,4.74661300464479e-10,0.0005975591950166055
312,1.2992879505147243,0.005662714041345934,0.058026156156828095,16.703806888066342,2.2445853229634487,0.7232828767124099,0.6520055538281393,8.326188153788999e-07,1.4391894813055595e-10,8.324748964307694e-07
313,1.4590625739845517,0.385645956908122,0.012370283784416581,18.142592802033256,12.749109033884702,0.10142511360740825,0.4943866951820507,9.872582061252684e-05,1.5279178513940993e-10,9.87256678207417e-05
314,0.26002921286944314,0.7367253458894735,0.1754977143260818,4.037668615932243,2.5264090008191404,0.14232138532823746,0.1983593616495417,0.08326308796115675,0.0728015399069704,0.010461548054186351
315,0.23331306277939853,1.6970721724216391e-06,0.0011219346036495548,9.583265653017166,3.2044040913779157,0.39480832377893227,0.25332636771283557,0.0002768944603822888,6.063282319222146e-07,0.00027628813215036657
316,0.8074131668582121,0.00023084791164159406,0.16947251755093734,6.660249831660733,4.529286752958645,0.32822666281331636,0.48616786984716875,0.0002220573159714202,7.389223608637512e-07,0.00022131839361055645
317,1.2639174849800319,0.00045270278863034227,0.00765205491869061,6.178933409829736,2.0405896839514064,0.2859971562422633,0.10030296130241811,0.0187877668001827,2.5184502432595016e-07,0.018787514955158374
318,0.990225893072306,0.3883775901758681,0.14919958267808606,23.03478288539892,6.014444697762391,0.022248416511983282,0.14353587555146052,8.786109215751882e-06,1.8394515927293028e-09,8.784269764159152e-06
319,0.2933783653614084,1.0449738553915917e-05,0.08984197359007554,0.8593567434994338,0.041347798353628964,0.45210479869345643,0.03193692884257482,0.08330540076622074,3.9549351914415366e-06,0.0833014458310293
320,0.8229623749483438,0.0012097961174527892,0.1348486313496266,16.674099556432306,5.693636214851386,0.5341472558916243,0.07158521601078882,6.723356702013473e-07,1.5026946939467405e-08,6.573087232618799e-07
321,1.2761873717512722,1.847626320193596e-05,0.14068558541851298,17.358484432368805,9.89649569005099,0.3079377005019761,0.3982188157014531,2.8263241093256495e-08,2.633828606638043e-14,2.8263214754970427e-08
322,0.8725838603327961,0.001178805315574553,0.1583128240848807,9.275555022861145,2.5424854673001684,0.9028653603380069,0.6326007281034546,0.00026376323935903105,4.7037373716866364e-07,0.00026329286562186237
323,0.49634785158770445,2.0322064504206785e-05,0.10118225621231472,2.875054904253736,1.3553248900882024,0.6446633464648373,0.8070762009581136,0.003337993754326413,3.103764925828259e-06,0.0033348899894005846
324,0.17331140473044415,7.602298511951523e-05,0.008762715913478592,24.742867597620922,18.175422299474395,0.9627088082016393,0.8411785548389704,0.001925218977960053,1.6500671477015664e-05,0.0019087183064830373
325,0.10444759224545895,1.2477245797034401e-05,0.055359326612971806,24.550506694219546,0.5480980305437569,0.7063972733498166,0.1818561298927206,3.55712474825397e-06,3.5623613107238125e-07,3.2008886171815884e-06
326,1.19275176516689,0.0001472542187297436,0.1488903302118809,24.988831825527814,7.053871815669744,0.5283304162016073,0.7556468208600327,2.4159856284049523e-11,8.372562944172498e-16,2.4159019027755105e-11
327,0.24141396627168601,0.00705646484619983,0.1861972374168666,5.610271525122284,5.241980155415654,0.08375192825171685,0.5574852900129658,0.00099429785830424,0.00034994275614668086,0.0006443551021575592
328,0.3204750361425259,0.02023964797803267,0.07890175865843929,6.352656854049539,3.7725623171157134,0.46672033980550864,0.30243779627665324,0.0027604010866636303,0.0024207387637882522,0.00033966232287537803
329,0.846647072894016,2.529282886115525e-06,0.03038673354766508,9.326418771224919,9.223001538695627,0.3105920545707007,0.9122354082969456,0.0008184470436010279,1.3525676295818027e-08,0.0008184335179247321
330,0.13983341235372032,0.0002660454305183146,0.07912317134076426,1.609919424616182,1.1186018373169269,0.07301452019376176,0.22453691649702412,0.0168201438121842,9.95265605509579e-05,0.016720617251633242
331,0.21707104060240012,0.008780732494047008,0.17823788241599026,8.671614316608458,6.146549730393488,0.7907435435550033,0.7276270432241909,0.0002523735252526116,0.0001552367583754118,9.713676687719982e-05
332,0.3472530944883697,0.06608730212098188,0.08272829356095675,20.051467864078475,9.468574880923025,0.9792164913221326,0.016686189245786354,0.001363376989214667,0.00031989655606214475,0.0010434804331525222
333,0.6074952308434112,0.0006315146962986839,0.17226105967137464,6.514433091466986,0.21164282855544592,0.042116162631313236,0.6034867570722314,1.2806532399234625e-05,7.034165068470297e-06,5.7723673307643285e-06
334,1.2409034830786156,0.23623819632813853,0.08400424621115513,4.878797355699431,0.3383159316521261,0.45287692742461627,0.09517071344426087,0.03466562502489087,0.00020175092698593826,0.03446387409790493
335,1.4845825068317602,3.9025838574005394e-05,0.14341215607125568,0.1985323713531061,0.0972896762504799,0.0029347431891941778,0.30661082427782416,0.3842647613482001,1.139914000735632e-07,0.3842646473568
336,0.9630160240613419,0.0028491833835168584,0.16733249323398003,23.731334701560904,20.7970848240546,0.20556794414800594,0.9226023399452725,4.2048274317640977e-08,6.264512774141948e-12,4.204200980486683e-08
337,0.613232111863681,0.03848541932351965,0.18540284985160588,20.5159177307358,8.975336022592597,0.7425728487892741,0.05100411364532409,2.6316645339970684e-06,1.5213505015903488e-07,2.4795294838380337e-06
338,0.37248932141448243,0.0030036369663603638,0.07176512307613699,3.421247804677318,1.9345282453499892,0.7587585300392887,0.4369498401618288,0.0027670667807496415,0.0006306078196889311,0.00213645896106071
339,1.1531273903377712,0.00020627143450853148,0.017547845655671846,16.054832315784793,7.911138816675229,0.3910168625098964,0.9742785535462092,5.1070605716570824e-05,6.929659830627247e-10,5.106991275058776e-05
340,0.1311945799059829,0.6980451051924941,0.15521290692969625,6.20514034995756,1.5599030629253818,0.051956453573177575,0.22479189297833757,0.04936595946969996,0.047385403341809504,0.0019805561278904565
341,1.2663925035697807,0.4657764603296535,0.1998815569829804,2.0181982130530867,1.8056708770097318,0.8398621391437425,0.226682251888764,0.06843022501836335,0.0022720425119929877,0.06615818250637036
342,0.30194654945262767,0.00018245542030884422,0.04975879744662253,22.82769241803442,1.1115261606926714,0.27619251164430636,0.8817369273452397,6.622689904161277e-06,3.0534502990666766e-06,3.5692396050946e-06
343,0.8294907962062871,0.3603695083958039,0.16199881109373038,8.639082436996926,7.881256061997234,0.4340686993677366,0.8288839301703717,0.0007160613003108563,0.0003024227411535149,0.0004136385591573414
344,0.4022111835357851,0.0012203330563805809,0.009844979655647457,4.8234886911833215,1.6845795341193741,0.2096588713206642,0.13157290268096633,0.006479544606729725,0.000319736884327453,0.0061598077224022715
345,0.597523337618332,1.8450664116395982e-05,0.1667576815481294,2.711815094256757,0.2135268668366043,0.29108744658259744,0.38666763142020744,0.0023651453334391317,1.5953585440310537e-06,0.002363549974895101
346,1.4517837430078466,0.0001966311663284665,0.09429269286309586,11.067871898696422,4.065108844933919,0.441612539647913,0.7104864436978808,1.8287030371757543e-06,9.983316821527381e-12,1.8286930538589328e-06
347,0.43962005426320927,0.19648564959907813,0.19398017467532913,9.313017599503361,2.5671443883014544,0.28197442941561834,0.7034204856986983,0.0012676993619290958,0.0008949260255067335,0.00037277333642236226
348,0.2469488897695986,0.0022284015706245763,0.11699896353886188,6.801726323556308,3.853109190054572,0.6930440197709573,0.34784149809848963,0.00036990317517361865,0.00017352876313507135,0.0001963744120385473
349,1.1793185432439592,3.393501976186323e-05,0.16279191424150963,18.95490741939299,3.2609573446605573,0.6232021952596507,0.9147023944807741,1.8198221069970989e-06,4.182867473563148e-14,1.819822065168424e-06
350,1.1558824862689485,1.0428788042024817e-06,0.1091367553606973,15.395866197261585,9.54302411672762,0.09429725157881663,0.20475673196174082,0.00015265795583119636,3.00331159095954e-13,0.0001526579555308652
351,0.8989090643176784,0.002020084080322031,0.057211601055096754,4.980089605385358,0.4443995988054456,0.9188971786189349,0.9470178765847226,0.03361626782169693,3.3771209417589626e-05,0.03358249661227934
352,0.7559313636211525,0.20918916049132577,0.04420571711559729,6.690225011709145,3.1110558128906627,0.6780313914172623,0.4797821175476352,0.011093434424971075,0.004955438366146862,0.006137996058824213
353,0.9272840651974216,0.004766809609094262,0.1552931185680504,24.03700762874862,8.471228431220075,0.5855776318572972,0.4112744657803924,4.533884190240287e-10,3.278667050010387e-11,4.206017485239248e-10
354,0.21659182732892984,0.0924435698397837,0.166311152881506,19.929712151413433,18.828515862216097,0.6574075697093943,0.6035836868832152,4.0577842862959916e-05,3.656930952763367e-05,4.008533335326247e-06
355,1.3698678446041648,0.0024592423706744308,0.09333344916354272,5.975924752119226,4.329006284358994,0.3137112050542984,0.41759996479144523,0.0009607584940949664,1.343390655421323e-07,0.0009606241550294242
356,1.1228396113558918,7.896945992413649e-06,0.04068823127015142,14.335901004924601,2.6544924029415067,0.27217004685893775,0.9854303176462543,0.00018030947879813875,6.817706894282317e-11,0.0001803094106210698
357,0.6104315455730266,0.0077334456164091705,0.17336761484092633,13.449078760409513,5.968485435572464,0.9851392993268102,0.2042205525272307,0.00013693940045830802,2.15897858605095e-06,0.00013478042187225708
358,1.4842642770863241,0.010641434501519264,0.17322290429869958,10.200662062009515,3.934302848116798,0.15352057213125136,0.4961276396609142,4.452992666713764e-06,1.0404681424777331e-10,4.4528886198995165e-06
359,0.23502960042754786,0.003815945012861272,0.03471870382235936,12.178498096346582,4.6098406748500205,0.7163524084582054,0.6257425722173572,0.0010267542455325487,0.000554230149489048,0.0004725240960435006
360,0.45430117941253767,2.4504439616064794e-06,0.17645150191458236,20.569034586847092,1.0010407812256248,0.6738030088219157,0.810430302566173,1.1605215586827134e-06,8.644362275583409e-11,1.1604351150599576e-06
361,0.245045931762265,0.2807772473257798,0.07917665264479529,22.843656350683666,6.136759139350237,0.681636678481931,0.7200576087506876,0.0021644301148414794,0.0017931260616195948,0.0003713040532218846
362,1.4177934040913298,0.025809264112028038,0.16118486890012568,8.280744933941866,5.071549781284352,0.6701273515555065,0.6449201556269608,5.011720695048329e-05,1.8588165616288368e-08,5.0098618784867e-05
363,0.49667885273437684,0.007689663120656519,0.12005969972775501,7.225077358361757,6.549480565526828,0.6572619374388297,0.7506710276240519,0.0006029920615856144,0.0002189937917681707,0.00038399826981744376
364,1.344836025590546,0.0017795932585640511,0.09014731546443051,24.665216994093104,8.716768674422784,0.47581601790624417,0.8365675907178096,6.134564174159863e-11,2.550395798641557e-15,6.134309134579998e-11
365,0.6302440837464283,1.0240501091354705e-05,0.06540149787537533,23.386113820745567,14.554147565700983,0.8352854955700977,0.8170355346812282,0.00010454707940969869,1.7549782939507322e-09,0.00010454532443140474
366,0.956849391630517,0.0020804717063612243,0.1144588916525645,21.364943118058783,13.805055680016961,0.039656937690080385,0.7411914932375835,1.94094779722591e-05,3.025670622172771e-10,1.940917540519688e-05
367,1.14976431195285,0.005227433398150846,0.18831928243342622,6.803044115931187,2.087024003908666,0.8955700598562676,0.6995957815684728,0.000726347343785443,6.029517416305274e-07,0.0007257443920438124
368,1.4364925672452584,0.0026125481648797727,0.08977191200470569,6.811449151532472,6.406595073316936,0.661675058354428,0.8312329869470287,0.0006226435962069264,1.8897388713211514e-08,0.0006226246988182132
369,0.44795927598357477,0.06874230870155174,0.14337959977316003,15.303893823157107,9.080791488175468,0.45371675296399505,0.9177927925794391,0.0001412713417733419,7.660697010544809e-05,6.466437166789382e-05
370,1.3024689576291906,0.0006509999200796832,0.040828888994103064,17.43160481071168,11.890396143957243,0.7580512945161946,0.24466060087332153,3.464449507508154e-06,1.5061463510894485e-11,3.4644344460446433e-06
371,0.527217273693725,0.102649151117511,0.03230588233132603,3.534898969235514,2.704946789386101,0.40438249241848756,0.5203423057653465,0.02666894150480341,0.018876043793700503,0.007792897711102906
372,1.0930770877189178,1.1252197333591287e-05,0.044140934555053746,13.240056132773942,4.189736931087999,0.986886840840057,0.7492900568613224,0.0013840895631865612,2.891865172974842e-10,0.0013840892740000438
373,0.13566996017219113,0.11100304990834245,0.011533315605089522,12.430565586225198,6.408051824305941,0.6741621424467092,0.10236739671003581,0.0387093889648253,0.036488272703775075,0.0022211162610502252
374,0.2931544699927654,0.00028402572148104714,0.05669243066851855,3.4088557440917704,0.8111656667265263,0.24167425686890065,0.3611073041408638,0.001625014994152,7.646046486151196e-05,0.0015485545292904881
375,1.1842453583314454,0.7025817594477572,0.07532125363598502,17.512878847682916,17.19720581309809,0.9522562586915263,0.0931674044197418,0.004404308939656711,6.519018550131403e-08,0.0044042437494712094
376,0.16096903838645324,0.0024632466991538564,0.19685713782164696,22.821381473682727,21.20563258034612,0.34206578628487694,0.5972323141740574,1.4931827625897832e-07,1.1190959572903438e-07,3.7408680529943945e-08
377,1.305441829399018,0.8154075919284258,0.15025338942221814,16.07544853478272,16.07285112371331,0.6752671963923169,0.8658986893264391,3.4517880239308366e-07,1.5820580741499925e-09,3.4359674431893366e-07
378,0.8241076980581167,0.017764624209285367,0.09499711737745198,23.343092556235437,6.384375732837228,0.4183800116564025,0.3731731101148211,1.3709804435858973e-07,2.718580701910217e-08,1.0991223733948756e-07
379,0.6432553968200219,0.07880521109663695,0.04232710698351816,24.38723787775999,22.571771167268153,0.06377003086952993,0.07914734070709217,0.0032854869903252764,2.446719690729048e-05,0.003261019793417986
380,1.0179899159082204,0.27997961279642003,0.08976737981454386,24.791177149740832,9.887651564010353,0.7905700841996091,0.25003029995106385,6.333463006147001e-07,3.469121022970535e-09,6.298771795917296e-07
381,0.3930669802629627,0.0011418489287752763,0.14791272713979206,5.720034190988942,5.146920349955909,0.3925349793019983,0.09400310536810286,0.00019778775489609095,5.7989138825802345e-05,0.0001397986160702886
382,1.220016145409179,3.0994972764613986e-05,0.08719578472712648,15.633463853632588,1.200512431172756,0.14425655951835303,0.3940789677747385,6.532401179763614e-07,4.187652861735048e-12,6.532359303234997e-07
383,1.0522354195476393,0.1879527529818778,0.05571509419245351,13.945385888368211,8.092490631925877,0.7082778193234162,0.1975917924488404,0.00013509377091010079,4.303332720127601e-06,0.0001307904381899732
384,1.3351348815689905,4.825751984001458e-05,0.08923567442869243,15.254686652160123,8.795630343437963,0.29717813900218726,0.508291754794518,3.4755517182068125e-07,7.219481821140147e-13,3.4755444987249916e-07
385,0.5307319779764302,4.759572660757511e-05,0.11543831738705235,16.24070923757739,13.447666925217185,0.9537060128010882,0.8042389471199708,0.00039925459262518404,4.4595815715906267e-08,0.0003992099968094681
386,0.6831108118657196,1.348484893887244e-05,0.09241417788609421,0.7168994550240015,0.6446710683447157,0.15442573768398593,0.6796629522372674,0.12936863471571922,3.0248145951787023e-06,0.12936560990112403
387,0.565405393228122,0.00842697488750061,0.10160106011492864,20.929002469582397,14.376794683522496,0.04330159376666454,0.46537582560218915,0.00012951568107944395,1.6450208412741592e-06,0.00012787066023816978
388,0.6781554979786785,1.60314482933069e-05,0.14556924034174354,19.190569769649972,9.401104835513443,0.9977192404900145,0.30936508114365446,2.5755972580237768e-05,2.606945549640526e-10,2.5755711885682805e-05
389,0.17059619667986853,0.05605375317022344,0.08299571494515756,15.601392029207616,13.091128946416813,0.775692986676545,0.5319897568152576,0.0018413703358633419,0.0016286429786341668,0.00021272735722917507
390,0.9143861569296307,2.4924940314967195e-06,0.14589061784502372,7.083727989700098,0.22151267695688628,0.8832111997410566,0.09132394247379305,0.0022793916813259926,3.7158829772963943e-09,0.0022793879654430154
391,0.6976694095791014,0.004744639666846331,0.12019424026799193,3.0804140520685617,2.1335885990679238,0.5001937276979839,0.3464945025801651,0.0016212640801448663,0.0003234705028399004,0.001297793577304966
392,0.4849248326598793,3.0651674716787604e-05,0.07364254840290223,5.018225670252994,1.289177113209351,0.7667497486976677,0.44038092652629357,0.0010147145321017445,3.2119820757188364e-06,0.0010115025500260257
393,1.368468668023083,0.026175705934570033,0.1805265466631827,8.398081723709865,5.038582012128059,0.9196673298930829,0.4947979285819868,0.00020743504733427887,3.103628921258342e-08,0.0002074040110450663
394,0.8141204454336904,0.9531442359447294,0.1814245512104366,17.45979733214057,11.440546517878252,0.200455004307731,0.4247182310596874,1.5296015760986e-05,1.6708376504307793e-06,1.3625178110555219e-05
395,1.0520775625562901,0.00022791913402285335,0.08079553006354441,7.51602134174156,7.369545847893274,0.27764290077274933,0.8688818263393246,0.0008777898680343178,1.8790988487090463e-07,0.0008776019581494469
396,0.7287214944312118,4.926030063232166e-05,0.02372751574431662,3.5213432500850024,0.17024053620198396,0.21832653539435998,0.34067655031957356,0.0051846130207949,4.7424268226092875e-06,0.00517987059397229
397,0.9965595442378429,3.812586110011144e-05,0.05635450856554465,0.47182736815613957,0.37645073281287605,0.6517343184836433,0.4741018626448379,0.23009943747426131,4.299316165835573e-06,0.23009513815809549
398,0.19972548644045368,4.086112370412333e-06,0.06109931879201547,9.717515412268533,3.02361660928811,0.6441553325830973,0.5820905427191202,0.00010349391898343994,4.934408002954431e-07,0.0001030004781831445
399,0.5060083717463804,0.20566602275705223,0.025910560348494174,13.959402829816971,6.555933257774015,0.4244389429163511,0.7697304037795963,0.01141545497862234,0.006636787801465418,0.004778667177156921
